,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
16178,11.0,-3.0,0.0,   5.40990E-03,  -1.39794E-03,      -1.42050,0.0565193,0.0529245,0.000463619
16179,10.0,-3.0,0.0,   4.94270E-03,  -1.41941E-03,      -1.43117,0.0563521,0.0534264,0.000423687
16184,9.0,-3.0,0.0,   4.46802E-03,  -1.43886E-03,      -1.44077,0.056199,0.0538808,0.000383077
16185,8.0,-3.0,0.0,   3.98682E-03,  -1.45629E-03,      -1.44931,0.0560607,0.0542877,0.000341878
16190,7.0,-3.0,0.0,   3.50002E-03,  -1.47168E-03,      -1.45681,0.0559376,0.0546467,0.000300175
16193,6.0,-3.0,0.0,   3.00846E-03,  -1.48503E-03,      -1.46328,0.05583,0.054958,0.000258044
16194,5.0,-3.0,0.0,   2.51291E-03,  -1.49633E-03,      -1.46873,0.0557384,0.0552213,0.000215558
16199,4.0,-3.0,0.0,   2.01411E-03,  -1.50558E-03,      -1.47318,0.0556631,0.0554367,0.000172782
16200,3.0,-3.0,0.0,   1.51277E-03,  -1.51277E-03,      -1.47662,0.0556043,0.0556043,0.00012978
16205,2.0,-3.0,0.0,   1.00955E-03,  -1.51791E-03,      -1.47908,0.0555621,0.0557239,8.66118e-05
16208,1.0,-3.0,0.0,   505.082E-06,  -1.52099E-03,      -1.48056,0.0555367,0.0557957,4.33332e-05
16209,0.0,-3.0,0.0,  -176.029E-18,  -1.52202E-03,      -1.48105,0.0555283,0.0558196,0.0
16214,-1.0,-3.0,0.0,  -505.082E-06,  -1.52099E-03,      -1.48056,0.0555367,0.0557957,-4.33332e-05
16215,-2.0,-3.0,0.0,  -1.00955E-03,  -1.51791E-03,      -1.47908,0.0555621,0.0557239,-8.66118e-05
16220,-3.0,-3.0,0.0,  -1.51277E-03,  -1.51277E-03,      -1.47662,0.0556043,0.0556043,-0.00012978
16223,-4.0,-3.0,0.0,  -2.01411E-03,  -1.50558E-03,      -1.47318,0.0556631,0.0554367,-0.000172782
16224,-5.0,-3.0,0.0,  -2.51291E-03,  -1.49633E-03,      -1.46873,0.0557384,0.0552213,-0.000215558
16229,-6.0,-3.0,0.0,  -3.00846E-03,  -1.48503E-03,      -1.46328,0.05583,0.054958,-0.000258044
16230,-7.0,-3.0,0.0,  -3.50002E-03,  -1.47168E-03,      -1.45681,0.0559376,0.0546467,-0.000300175
16235,-8.0,-3.0,0.0,  -3.98682E-03,  -1.45629E-03,      -1.44931,0.0560607,0.0542877,-0.000341878
16238,-9.0,-3.0,0.0,  -4.46802E-03,  -1.43886E-03,      -1.44077,0.056199,0.0538808,-0.000383077
16239,-10.0,-3.0,0.0,  -4.94270E-03,  -1.41941E-03,      -1.43117,0.0563521,0.0534264,-0.000423687
16244,-11.0,-3.0,0.0,  -5.40990E-03,  -1.39794E-03,      -1.42050,0.0565193,0.0529245,-0.000463619
16245,-12.0,-3.0,0.0,  -5.86855E-03,  -1.37447E-03,      -1.40872,0.0567001,0.0523756,-0.000502775
16250,-13.0,-3.0,0.0,  -6.31754E-03,  -1.34903E-03,      -1.39583,0.056894,0.0517799,-0.000541047
16251,-14.0,-3.0,0.0,  -6.75562E-03,  -1.32164E-03,      -1.38181,0.0571001,0.0511382,-0.000578322
16256,-15.0,-3.0,0.0,  -7.18147E-03,  -1.29235E-03,      -1.36662,0.0573177,0.0504509,-0.000614476
16257,-16.0,-3.0,0.0,  -7.59367E-03,  -1.26117E-03,      -1.35025,0.057546,0.0497191,-0.000649376
16262,-17.0,-3.0,0.0,  -7.99067E-03,  -1.22818E-03,      -1.33267,0.0577843,0.0489437,-0.000682882
16265,-18.0,-3.0,0.0,  -8.37085E-03,  -1.19342E-03,      -1.31385,0.0580314,0.048126,-0.000714845
16266,-19.0,-3.0,0.0,  -8.73242E-03,  -1.15697E-03,      -1.29378,0.0582866,0.0472674,-0.000745106
16271,-20.0,-3.0,0.0,  -9.07352E-03,  -1.11890E-03,      -1.27242,0.0585487,0.0463698,-0.000773503
16272,-21.0,-3.0,0.0,  -9.39215E-03,  -1.07929E-03,      -1.24974,0.0588168,0.0454351,-0.000799866
16277,-22.0,-3.0,0.0,  -9.68619E-03,  -1.03825E-03,      -1.22573,0.0590899,0.0444655,-0.00082402
16280,-23.0,-3.0,0.0,  -9.95341E-03,  -995.894E-06,      -1.20036,0.0593667,0.0434636,-0.000845789
16281,-24.0,-3.0,0.0,  -10.1914E-03,  -952.336E-06,      -1.17359,0.0596463,0.0424322,-0.000864996
16286,-25.0,-3.0,0.0,  -10.3978E-03,  -907.713E-06,      -1.14541,0.0599275,0.0413744,-0.000881466
16287,-26.0,-3.0,0.0,  -10.5699E-03,  -862.170E-06,      -1.11578,0.0602091,0.0402936,-0.000895027
16292,-27.0,-3.0,0.0,  -10.7051E-03,  -815.865E-06,      -1.08470,0.0604901,0.0391935,-0.000905516
16295,-28.0,-3.0,0.0,  -10.8006E-03,  -768.965E-06,      -1.05212,0.0607693,0.0380779,-0.000912778
16296,-29.0,-3.0,0.0,  -10.8535E-03,  -721.648E-06,      -1.01804,0.0610456,0.0369512,-0.000916673
16301,-30.0,-3.0,0.0,  -10.8607E-03,  -674.101E-06,  -982.419E-03,0.0613181,0.0358176,-0.000917073
16302,-31.0,-3.0,0.0,  -10.8192E-03,  -626.521E-06,  -945.251E-03,0.0615855,0.034682,-0.000913871
16307,-32.0,-3.0,0.0,  -10.7259E-03,  -579.111E-06,  -906.514E-03,0.061847,0.033549,-0.000906982
16310,-33.0,-3.0,0.0,  -10.5776E-03,  -532.080E-06,  -866.189E-03,0.0621015,0.0324237,-0.000896343
16311,-34.0,-3.0,0.0,  -10.3709E-03,  -485.642E-06,  -824.261E-03,0.0623481,0.0313112,-0.000881916
16316,-35.0,-3.0,0.0,  -10.1026E-03,  -440.015E-06,  -780.714E-03,0.062586,0.0302166,-0.000863693
16317,-36.0,-3.0,0.0,  -9.76913E-03,  -395.417E-06,  -735.537E-03,0.0628143,0.0291452,-0.000841694
16322,-37.0,-3.0,0.0,  -9.36722E-03,  -352.067E-06,  -688.715E-03,0.063032,0.0281022,-0.00081597
16325,-38.0,-3.0,0.0,  -8.89337E-03,  -310.183E-06,  -640.239E-03,0.0632382,0.0270925,-0.000786605
16326,-39.0,-3.0,0.0,  -8.34409E-03,  -269.980E-06,  -590.098E-03,0.063431,0.0261212,-0.000753722
16331,-40.0,-3.0,0.0,  -7.71590E-03,  -231.667E-06,  -538.286E-03,0.0636069,0.0251922,-0.000717481
16332,-41.0,-3.0,0.0,  -7.00537E-03,  -195.448E-06,  -484.796E-03,0.0637572,0.0243079,-0.000678118
16337,-42.0,-3.0,0.0,  -6.20924E-03,  -161.522E-06,  -429.627E-03,0.0638585,0.0234663,-0.000635958
16340,-43.0,-3.0,0.0,  -5.32479E-03,  -130.081E-06,  -372.787E-03,0.0638465,0.0226525,-0.000591559
16341,-44.0,-3.0,0.0,  -4.35085E-03,  -101.316E-06,  -314.312E-03,0.0635423,0.0218172,-0.000545836
16346,-45.0,-3.0,0.0,  -3.29081E-03,  -75.4251E-06,  -254.311E-03,0.0624452,0.0208142,-0.00050054
16347,-46.0,-3.0,0.0,  -2.16087E-03,  -52.6375E-06,  -193.092E-03,0.0591499,0.0192259,-0.000458399
16352,-47.0,-3.0,0.0,  -1.01344E-03,  -33.2590E-06,  -131.532E-03,0.049706,0.0158716,-0.000423012
16355,-48.0,-3.0,0.0,   2.40110E-06,  -17.7368E-06,  -72.0972E-03,0.0229884,0.0074203,-0.000391795
16356,-49.0,-3.0,0.0,   517.842E-06,  -6.63189E-06,  -21.7299E-03,-0.0523641,-0.01552,-0.000326734
16361,-50.0,-3.0,0.0,   2.89501E-39,  -881.334E-42,           -0.,-0.107988,-0.0323996,-0.000196934
16362,50.0,-4.0,0.0,  -2.88820E-39,  -880.918E-42,           -0.,-0.10787,-0.0323643,0.000262308
16367,49.0,-4.0,0.0,  -516.450E-06,  -8.82890E-06,  -21.6920E-03,-0.0523886,-0.0155278,0.000435779
16370,48.0,-4.0,0.0,  -2.60046E-06,  -23.6289E-06,  -71.9837E-03,0.0228068,0.00736589,0.000522836
16371,47.0,-4.0,0.0,   1.01115E-03,  -44.3278E-06,  -131.346E-03,0.0495167,0.0158162,0.000564568
16376,46.0,-4.0,0.0,   2.15665E-03,  -70.1767E-06,  -192.839E-03,0.058975,0.0191767,0.00061181
16377,45.0,-4.0,0.0,   3.28478E-03,  -100.577E-06,  -253.992E-03,0.0622813,0.0207708,0.000668072
16382,44.0,-4.0,0.0,   4.34303E-03,  -135.119E-06,  -313.926E-03,0.0633844,0.0217783,0.00072856
16385,43.0,-4.0,0.0,   5.31512E-03,  -173.494E-06,  -372.331E-03,0.0636912,0.0226175,0.000789626
16386,42.0,-4.0,0.0,   6.19766E-03,  -215.438E-06,  -429.098E-03,0.063704,0.023435,0.000848923
16391,41.0,-4.0,0.0,   6.99183E-03,  -260.693E-06,  -484.191E-03,0.0636027,0.0242804,0.000905224
16392,40.0,-4.0,0.0,   7.70035E-03,  -309.003E-06,  -537.601E-03,0.0634519,0.0251685,0.000957778
16397,39.0,-4.0,0.0,   8.32651E-03,  -360.103E-06,  -589.330E-03,0.0632753,0.0261015,0.00100615
16400,38.0,-4.0,0.0,   8.87376E-03,  -413.718E-06,  -639.384E-03,0.0630818,0.027077,0.00105002
16401,37.0,-4.0,0.0,   9.34562E-03,  -469.567E-06,  -687.771E-03,0.0628748,0.0280909,0.00108918
16406,36.0,-4.0,0.0,   9.74557E-03,  -527.365E-06,  -734.501E-03,0.0626562,0.0291383,0.00112346
16407,35.0,-4.0,0.0,   10.0771E-03,  -586.819E-06,  -779.585E-03,0.062427,0.0302141,0.00115276
16412,34.0,-4.0,0.0,   10.3437E-03,  -647.637E-06,  -823.035E-03,0.0621881,0.031313,0.001177
16415,33.0,-4.0,0.0,   10.5487E-03,  -709.527E-06,  -864.866E-03,0.0619406,0.0324299,0.00119616
16416,32.0,-4.0,0.0,   10.6954E-03,  -772.198E-06,  -905.093E-03,0.0616851,0.0335594,0.00121025
16421,31.0,-4.0,0.0,   10.7873E-03,  -835.364E-06,  -943.731E-03,0.0614227,0.0346965,0.00121933
16422,30.0,-4.0,0.0,   10.8275E-03,  -898.747E-06,  -980.799E-03,0.0611544,0.0358361,0.00122349
16427,29.0,-4.0,0.0,   10.8191E-03,  -962.074E-06,      -1.01632,0.0608812,0.0369734,0.00122283
16430,28.0,-4.0,0.0,   10.7653E-03,  -1.02509E-03,      -1.05030,0.060604,0.0381038,0.00121751
16431,27.0,-4.0,0.0,   10.6691E-03,  -1.08753E-03,      -1.08278,0.0603241,0.0392227,0.00120769
16436,26.0,-4.0,0.0,   10.5333E-03,  -1.14918E-03,      -1.11377,0.0600424,0.0403261,0.00119357
16437,25.0,-4.0,0.0,   10.3608E-03,  -1.20979E-03,      -1.14329,0.0597602,0.0414099,0.00117536
16442,24.0,-4.0,0.0,   10.1542E-03,  -1.26918E-03,      -1.17138,0.0594785,0.0424704,0.00115327
16445,23.0,-4.0,0.0,   9.91610E-03,  -1.32713E-03,      -1.19805,0.0591985,0.0435044,0.00112754
16446,22.0,-4.0,0.0,   9.64905E-03,  -1.38349E-03,      -1.22334,0.0589212,0.0445086,0.0010984
16451,21.0,-4.0,0.0,   9.35535E-03,  -1.43807E-03,      -1.24726,0.0586479,0.0454802,0.0010661
16452,20.0,-4.0,0.0,   9.03725E-03,  -1.49074E-03,      -1.26985,0.0583795,0.0464168,0.00103085
16457,19.0,-4.0,0.0,   8.69684E-03,  -1.54137E-03,      -1.29112,0.0581172,0.0473161,0.000992912
16460,18.0,-4.0,0.0,   8.33614E-03,  -1.58984E-03,      -1.31112,0.0578619,0.0481761,0.000952496
16461,17.0,-4.0,0.0,   7.95699E-03,  -1.63604E-03,      -1.32986,0.0576147,0.0489952,0.000909825
16466,16.0,-4.0,0.0,   7.56117E-03,  -1.67990E-03,      -1.34736,0.0573765,0.0497717,0.000865109
16467,15.0,-4.0,0.0,   7.15030E-03,  -1.72132E-03,      -1.36367,0.0571482,0.0505046,0.000818548
16472,14.0,-4.0,0.0,   6.72591E-03,  -1.76026E-03,      -1.37879,0.0569307,0.0511928,0.000770328
16475,13.0,-4.0,0.0,   6.28943E-03,  -1.79664E-03,      -1.39276,0.0567247,0.0518353,0.000720626
16476,12.0,-4.0,0.0,   5.84216E-03,  -1.83044E-03,      -1.40559,0.056531,0.0524316,0.000669606
16481,11.0,-4.0,0.0,   5.38533E-03,  -1.86161E-03,      -1.41731,0.0563504,0.0529812,0.00061742
16482,10.0,-4.0,0.0,   4.92005E-03,  -1.89013E-03,      -1.42794,0.0561833,0.0534835,0.000564209
16487,9.0,-4.0,0.0,   4.44738E-03,  -1.91597E-03,      -1.43749,0.0560305,0.0539384,0.000510104
16490,8.0,-4.0,0.0,   3.96828E-03,  -1.93911E-03,      -1.44599,0.0558924,0.0543455,0.000455223
16491,7.0,-4.0,0.0,   3.48364E-03,  -1.95955E-03,      -1.45346,0.0557694,0.0547049,0.000399678
16496,6.0,-4.0,0.0,   2.99430E-03,  -1.97728E-03,      -1.45989,0.0556621,0.0550164,0.00034357
16497,5.0,-4.0,0.0,   2.50103E-03,  -1.99228E-03,      -1.46532,0.0555707,0.0552799,0.000286993
16502,4.0,-4.0,0.0,   2.00456E-03,  -2.00456E-03,      -1.46974,0.0554955,0.0554955,0.000230037
16505,3.0,-4.0,0.0,   1.50558E-03,  -2.01411E-03,      -1.47318,0.0554367,0.0556631,0.000172782
16506,2.0,-4.0,0.0,   1.00474E-03,  -2.02094E-03,      -1.47562,0.0553946,0.0557828,0.000115308
16511,1.0,-4.0,0.0,   502.673E-06,  -2.02503E-03,      -1.47709,0.0553693,0.0558547,5.769e-05
16512,0.0,-4.0,0.0,  -3.78996E-15,  -2.02639E-03,      -1.47758,0.0553609,0.0558786,-4.54747e-13
16517,-1.0,-4.0,0.0,  -502.673E-06,  -2.02503E-03,      -1.47709,0.0553693,0.0558547,-5.769e-05
16520,-2.0,-4.0,0.0,  -1.00474E-03,  -2.02094E-03,      -1.47562,0.0553946,0.0557828,-0.000115308
16521,-3.0,-4.0,0.0,  -1.50558E-03,  -2.01411E-03,      -1.47318,0.0554367,0.0556631,-0.000172782
16526,-4.0,-4.0,0.0,  -2.00456E-03,  -2.00456E-03,      -1.46974,0.0554955,0.0554955,-0.000230037
16527,-5.0,-4.0,0.0,  -2.50103E-03,  -1.99228E-03,      -1.46532,0.0555707,0.0552799,-0.000286993
16532,-6.0,-4.0,0.0,  -2.99430E-03,  -1.97728E-03,      -1.45989,0.0556621,0.0550164,-0.00034357
16535,-7.0,-4.0,0.0,  -3.48364E-03,  -1.95955E-03,      -1.45346,0.0557694,0.0547049,-0.000399678
16536,-8.0,-4.0,0.0,  -3.96828E-03,  -1.93911E-03,      -1.44599,0.0558924,0.0543455,-0.000455223
16541,-9.0,-4.0,0.0,  -4.44738E-03,  -1.91597E-03,      -1.43749,0.0560305,0.0539384,-0.000510104
16542,-10.0,-4.0,0.0,  -4.92005E-03,  -1.89013E-03,      -1.42794,0.0561833,0.0534835,-0.000564209
16547,-11.0,-4.0,0.0,  -5.38533E-03,  -1.86161E-03,      -1.41731,0.0563504,0.0529812,-0.00061742
16550,-12.0,-4.0,0.0,  -5.84216E-03,  -1.83044E-03,      -1.40559,0.056531,0.0524316,-0.000669606
16551,-13.0,-4.0,0.0,  -6.28943E-03,  -1.79664E-03,      -1.39276,0.0567247,0.0518353,-0.000720626
16556,-14.0,-4.0,0.0,  -6.72591E-03,  -1.76026E-03,      -1.37879,0.0569307,0.0511928,-0.000770328
16557,-15.0,-4.0,0.0,  -7.15030E-03,  -1.72132E-03,      -1.36367,0.0571482,0.0505046,-0.000818548
16562,-16.0,-4.0,0.0,  -7.56117E-03,  -1.67990E-03,      -1.34736,0.0573765,0.0497717,-0.000865109
16565,-17.0,-4.0,0.0,  -7.95699E-03,  -1.63604E-03,      -1.32986,0.0576147,0.0489952,-0.000909825
16566,-18.0,-4.0,0.0,  -8.33614E-03,  -1.58984E-03,      -1.31112,0.0578619,0.0481761,-0.000952496
16571,-19.0,-4.0,0.0,  -8.69684E-03,  -1.54137E-03,      -1.29112,0.0581172,0.0473161,-0.000992912
16572,-20.0,-4.0,0.0,  -9.03725E-03,  -1.49074E-03,      -1.26985,0.0583795,0.0464168,-0.00103085
16577,-21.0,-4.0,0.0,  -9.35535E-03,  -1.43807E-03,      -1.24726,0.0586479,0.0454802,-0.0010661
16580,-22.0,-4.0,0.0,  -9.64905E-03,  -1.38349E-03,      -1.22334,0.0589212,0.0445086,-0.0010984
16581,-23.0,-4.0,0.0,  -9.91610E-03,  -1.32713E-03,      -1.19805,0.0591985,0.0435044,-0.00112754
16586,-24.0,-4.0,0.0,  -10.1542E-03,  -1.26918E-03,      -1.17138,0.0594785,0.0424704,-0.00115327
16587,-25.0,-4.0,0.0,  -10.3608E-03,  -1.20979E-03,      -1.14329,0.0597602,0.0414099,-0.00117536
16592,-26.0,-4.0,0.0,  -10.5333E-03,  -1.14918E-03,      -1.11377,0.0600424,0.0403261,-0.00119357
16595,-27.0,-4.0,0.0,  -10.6691E-03,  -1.08753E-03,      -1.08278,0.0603241,0.0392227,-0.00120769
16596,-28.0,-4.0,0.0,  -10.7653E-03,  -1.02509E-03,      -1.05030,0.060604,0.0381038,-0.00121751
16601,-29.0,-4.0,0.0,  -10.8191E-03,  -962.074E-06,      -1.01632,0.0608812,0.0369734,-0.00122283
16602,-30.0,-4.0,0.0,  -10.8275E-03,  -898.747E-06,  -980.799E-03,0.0611544,0.0358361,-0.00122349
16607,-31.0,-4.0,0.0,  -10.7873E-03,  -835.364E-06,  -943.731E-03,0.0614227,0.0346965,-0.00121933
16610,-32.0,-4.0,0.0,  -10.6954E-03,  -772.198E-06,  -905.093E-03,0.0616851,0.0335594,-0.00121025
16611,-33.0,-4.0,0.0,  -10.5487E-03,  -709.527E-06,  -864.866E-03,0.0619406,0.0324299,-0.00119616
16616,-34.0,-4.0,0.0,  -10.3437E-03,  -647.637E-06,  -823.035E-03,0.0621882,0.031313,-0.001177
16617,-35.0,-4.0,0.0,  -10.0771E-03,  -586.819E-06,  -779.585E-03,0.062427,0.0302141,-0.00115276
16622,-36.0,-4.0,0.0,  -9.74557E-03,  -527.365E-06,  -734.501E-03,0.0626562,0.0291383,-0.00112346
16625,-37.0,-4.0,0.0,  -9.34562E-03,  -469.567E-06,  -687.771E-03,0.0628748,0.0280909,-0.00108918
16626,-38.0,-4.0,0.0,  -8.87376E-03,  -413.718E-06,  -639.384E-03,0.0630818,0.027077,-0.00105002
16631,-39.0,-4.0,0.0,  -8.32651E-03,  -360.103E-06,  -589.330E-03,0.0632753,0.0261015,-0.00100615
16632,-40.0,-4.0,0.0,  -7.70035E-03,  -309.003E-06,  -537.601E-03,0.0634519,0.0251685,-0.000957778
16637,-41.0,-4.0,0.0,  -6.99183E-03,  -260.693E-06,  -484.191E-03,0.0636027,0.0242804,-0.000905224
16640,-42.0,-4.0,0.0,  -6.19766E-03,  -215.438E-06,  -429.098E-03,0.063704,0.023435,-0.000848923
16641,-43.0,-4.0,0.0,  -5.31512E-03,  -173.494E-06,  -372.331E-03,0.0636912,0.0226175,-0.000789627
16646,-44.0,-4.0,0.0,  -4.34303E-03,  -135.119E-06,  -313.926E-03,0.0633844,0.0217783,-0.00072856
16647,-45.0,-4.0,0.0,  -3.28478E-03,  -100.577E-06,  -253.992E-03,0.0622813,0.0207708,-0.000668072
16652,-46.0,-4.0,0.0,  -2.15665E-03,  -70.1767E-06,  -192.839E-03,0.058975,0.0191767,-0.00061181
16655,-47.0,-4.0,0.0,  -1.01115E-03,  -44.3278E-06,  -131.346E-03,0.0495167,0.0158162,-0.000564568
16656,-48.0,-4.0,0.0,   2.60046E-06,  -23.6289E-06,  -71.9837E-03,0.0228068,0.00736589,-0.000522836
16661,-49.0,-4.0,0.0,   516.450E-06,  -8.82890E-06,  -21.6920E-03,-0.0523886,-0.0155278,-0.000435779
16662,-50.0,-4.0,0.0,   2.88820E-39,  -880.918E-42,           -0.,-0.10787,-0.0323643,-0.000262308
16667,50.0,-5.0,0.0,  -2.87892E-39,  -879.742E-42,           -0.,-0.107719,-0.0323188,0.000327449
16670,49.0,-5.0,0.0,  -514.658E-06,  -11.0141E-06,  -21.6431E-03,-0.0524198,-0.0155378,0.000544936
16671,48.0,-5.0,0.0,  -2.85717E-06,  -29.5033E-06,  -71.8373E-03,0.0225733,0.00729591,0.000654255
16676,47.0,-5.0,0.0,   1.00819E-03,  -55.3812E-06,  -131.106E-03,0.0492732,0.0157449,0.0007066
16677,46.0,-5.0,0.0,   2.15120E-03,  -87.7097E-06,  -192.512E-03,0.0587498,0.0191134,0.00076575
16682,45.0,-5.0,0.0,   3.27699E-03,  -125.737E-06,  -253.580E-03,0.0620705,0.0207148,0.000836196
16685,44.0,-5.0,0.0,   4.33292E-03,  -168.946E-06,  -313.428E-03,0.0631812,0.0217282,0.000911957
16686,43.0,-5.0,0.0,   5.30263E-03,  -216.951E-06,  -371.743E-03,0.0634913,0.0225724,0.000988455
16691,42.0,-5.0,0.0,   6.18271E-03,  -269.416E-06,  -428.415E-03,0.0635052,0.0233947,0.00106274
16692,41.0,-5.0,0.0,   6.97433E-03,  -326.019E-06,  -483.409E-03,0.0634038,0.0242449,0.00113325
16697,40.0,-5.0,0.0,   7.68026E-03,  -386.437E-06,  -536.716E-03,0.0632525,0.0251381,0.00119906
16700,39.0,-5.0,0.0,   8.30380E-03,  -450.335E-06,  -588.337E-03,0.0630751,0.0260763,0.0012596
16701,38.0,-5.0,0.0,   8.84845E-03,  -517.369E-06,  -638.280E-03,0.0628805,0.0270572,0.00131448
16706,37.0,-5.0,0.0,   9.31772E-03,  -587.188E-06,  -686.552E-03,0.0626724,0.0280766,0.00136344
16707,36.0,-5.0,0.0,   9.71516E-03,  -659.431E-06,  -733.163E-03,0.0624526,0.0291296,0.00140626
16712,35.0,-5.0,0.0,   10.0443E-03,  -733.731E-06,  -778.126E-03,0.0622222,0.030211,0.00144282
16715,34.0,-5.0,0.0,   10.3085E-03,  -809.724E-06,  -821.453E-03,0.0619822,0.0313156,0.00147302
16716,33.0,-5.0,0.0,   10.5113E-03,  -887.040E-06,  -863.159E-03,0.0617334,0.0324379,0.00149685
16721,32.0,-5.0,0.0,   10.6561E-03,  -965.317E-06,  -903.258E-03,0.0614767,0.0335729,0.00151432
16722,31.0,-5.0,0.0,   10.7461E-03,  -1.04420E-03,  -941.768E-03,0.0612132,0.0347152,0.0015255
16727,30.0,-5.0,0.0,   10.7846E-03,  -1.12333E-03,  -978.707E-03,0.0609437,0.03586,0.00153051
16730,29.0,-5.0,0.0,   10.7748E-03,  -1.20238E-03,      -1.01409,0.0606694,0.0370022,0.00152948
16731,28.0,-5.0,0.0,   10.7198E-03,  -1.28102E-03,      -1.04795,0.0603912,0.0381372,0.00152262
16736,27.0,-5.0,0.0,   10.6226E-03,  -1.35893E-03,      -1.08030,0.0601103,0.0392605,0.00151013
16737,26.0,-5.0,0.0,   10.4860E-03,  -1.43583E-03,      -1.11116,0.0598278,0.0403679,0.00149227
16742,25.0,-5.0,0.0,   10.3130E-03,  -1.51143E-03,      -1.14056,0.0595448,0.0414555,0.00146929
16745,24.0,-5.0,0.0,   10.1061E-03,  -1.58548E-03,      -1.16853,0.0592624,0.0425196,0.00144148
16746,23.0,-5.0,0.0,   9.86804E-03,  -1.65773E-03,      -1.19508,0.0589818,0.0435568,0.00140912
16751,22.0,-5.0,0.0,   9.60120E-03,  -1.72796E-03,      -1.22025,0.0587041,0.0445639,0.00137252
16752,21.0,-5.0,0.0,   9.30795E-03,  -1.79598E-03,      -1.24405,0.0584303,0.0455382,0.00133197
16757,20.0,-5.0,0.0,   8.99053E-03,  -1.86160E-03,      -1.26653,0.0581616,0.0464772,0.00128777
16760,19.0,-5.0,0.0,   8.65103E-03,  -1.92466E-03,      -1.28770,0.0578991,0.0473787,0.00124021
16761,18.0,-5.0,0.0,   8.29145E-03,  -1.98502E-03,      -1.30759,0.0576437,0.0482406,0.00118958
16766,17.0,-5.0,0.0,   7.91364E-03,  -2.04255E-03,      -1.32623,0.0573965,0.0490613,0.00113616
16767,16.0,-5.0,0.0,   7.51935E-03,  -2.09715E-03,      -1.34365,0.0571583,0.0498394,0.0010802
16772,15.0,-5.0,0.0,   7.11019E-03,  -2.14871E-03,      -1.35986,0.0569301,0.0505735,0.00102195
16775,14.0,-5.0,0.0,   6.68770E-03,  -2.19716E-03,      -1.37490,0.0567127,0.0512628,0.000961653
16776,13.0,-5.0,0.0,   6.25327E-03,  -2.24244E-03,      -1.38879,0.0565069,0.0519063,0.000899524
16781,12.0,-5.0,0.0,   5.80821E-03,  -2.28449E-03,      -1.40155,0.0563135,0.0525035,0.000835766
16782,11.0,-5.0,0.0,   5.35372E-03,  -2.32327E-03,      -1.41320,0.0561331,0.0530537,0.00077057
16787,10.0,-5.0,0.0,   4.89093E-03,  -2.35874E-03,      -1.42376,0.0559663,0.0535567,0.000704109
16790,9.0,-5.0,0.0,   4.42085E-03,  -2.39088E-03,      -1.43326,0.0558137,0.0540121,0.000636546
16791,8.0,-5.0,0.0,   3.94444E-03,  -2.41966E-03,      -1.44171,0.0556759,0.0544197,0.000568029
16796,7.0,-5.0,0.0,   3.46259E-03,  -2.44508E-03,      -1.44913,0.0555532,0.0547794,0.000498694
16797,6.0,-5.0,0.0,   2.97611E-03,  -2.46711E-03,      -1.45553,0.0554461,0.0550911,0.000428666
16802,5.0,-5.0,0.0,   2.48577E-03,  -2.48577E-03,      -1.46092,0.0553549,0.0553549,0.000358063
16805,4.0,-5.0,0.0,   1.99228E-03,  -2.50103E-03,      -1.46532,0.0552799,0.0555707,0.000286993
16806,3.0,-5.0,0.0,   1.49633E-03,  -2.51291E-03,      -1.46873,0.0552213,0.0557384,0.000215558
16811,2.0,-5.0,0.0,   998.553E-06,  -2.52139E-03,      -1.47116,0.0551793,0.0558583,0.000143853
16812,1.0,-5.0,0.0,   499.575E-06,  -2.52648E-03,      -1.47262,0.0551541,0.0559302,7.19703e-05
16817,0.0,-5.0,0.0,  -2.89763E-15,  -2.52817E-03,      -1.47310,0.0551457,0.0559541,4.54747e-13
16820,-1.0,-5.0,0.0,  -499.575E-06,  -2.52648E-03,      -1.47262,0.0551541,0.0559302,-7.19703e-05
16821,-2.0,-5.0,0.0,  -998.553E-06,  -2.52139E-03,      -1.47116,0.0551793,0.0558583,-0.000143853
16826,-3.0,-5.0,0.0,  -1.49633E-03,  -2.51291E-03,      -1.46873,0.0552213,0.0557384,-0.000215558
16827,-4.0,-5.0,0.0,  -1.99228E-03,  -2.50103E-03,      -1.46532,0.0552799,0.0555707,-0.000286993
16832,-5.0,-5.0,0.0,  -2.48577E-03,  -2.48577E-03,      -1.46092,0.0553549,0.0553549,-0.000358063
16835,-6.0,-5.0,0.0,  -2.97611E-03,  -2.46711E-03,      -1.45553,0.0554461,0.0550911,-0.000428666
16836,-7.0,-5.0,0.0,  -3.46259E-03,  -2.44508E-03,      -1.44913,0.0555532,0.0547794,-0.000498694
16841,-8.0,-5.0,0.0,  -3.94444E-03,  -2.41966E-03,      -1.44171,0.0556759,0.0544197,-0.000568029
16842,-9.0,-5.0,0.0,  -4.42085E-03,  -2.39088E-03,      -1.43326,0.0558137,0.0540121,-0.000636546
16847,-10.0,-5.0,0.0,  -4.89093E-03,  -2.35874E-03,      -1.42376,0.0559663,0.0535567,-0.000704109
16850,-11.0,-5.0,0.0,  -5.35372E-03,  -2.32327E-03,      -1.41320,0.0561331,0.0530537,-0.00077057
16851,-12.0,-5.0,0.0,  -5.80821E-03,  -2.28449E-03,      -1.40155,0.0563135,0.0525035,-0.000835766
