ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          U-U1,          U-U2,       LE-LE11,       LE-LE22,       LE-LE12,         S-S11,         S-S22,         S-S12
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             1,       9.80247,            0.,            0.,NA,NA,"",   175.222E-03,   83.0126E-39,   13.3339E-03,  -573.942E-06,  -7.73232E-06,       1.01243,   263.552E-03,  -241.171E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             2,       9.60494,            0.,            0.,NA,NA,"",   172.563E-03,   69.9603E-39,   13.4014E-03,  -873.096E-06,  -18.4541E-06,       1.01071,   242.097E-03,  -529.163E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             3,       9.40741,            0.,            0.,NA,NA,"",   169.894E-03,   64.1198E-39,   13.4459E-03,  -1.14022E-03,  -28.3236E-06,       1.00797,   222.576E-03,  -794.627E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             4,       9.11111,            0.,            0.,NA,NA,"",   165.878E-03,   66.6815E-39,   13.4750E-03,  -1.49562E-03,  -44.1798E-06,       1.00200,   195.908E-03,  -1.22355E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             5,       8.91358,            0.,            0.,NA,NA,"",   163.198E-03,   47.9954E-39,   13.4732E-03,  -1.69104E-03,  -48.6097E-06,   997.358E-03,   180.835E-03,  -1.33947E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             6,       8.71605,            0.,            0.,NA,NA,"",   160.519E-03,   55.3563E-39,   13.4502E-03,  -1.87004E-03,  -45.8559E-06,   991.460E-03,   166.535E-03,  -1.25812E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             7,       8.51852,            0.,            0.,NA,NA,"",   157.847E-03,   48.3797E-39,   13.4128E-03,  -2.02034E-03,  -48.2902E-06,   985.113E-03,   154.110E-03,  -1.32253E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             8,       8.32099,            0.,            0.,NA,NA,"",   155.185E-03,   43.7725E-39,   13.3658E-03,  -2.15780E-03,  -54.5125E-06,   978.325E-03,   142.452E-03,  -1.49105E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",             9,       8.12346,            0.,            0.,NA,NA,"",   152.533E-03,   41.5506E-39,   13.3019E-03,  -2.28008E-03,  -69.0683E-06,   970.587E-03,   131.571E-03,  -1.88567E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            10,       7.92593,            0.,            0.,NA,NA,"",   149.896E-03,   36.0845E-39,   13.2256E-03,  -2.38900E-03,  -80.9315E-06,   962.210E-03,   121.434E-03,  -2.20745E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            11,       7.72839,            0.,            0.,NA,NA,"",   147.276E-03,   34.2162E-39,   13.1354E-03,  -2.48404E-03,  -94.5281E-06,   953.076E-03,   112.040E-03,  -2.57500E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            12,       7.43210,            0.,            0.,NA,NA,"",   143.382E-03,   29.2046E-39,   12.9713E-03,  -2.60025E-03,  -103.922E-06,   937.775E-03,   99.3150E-03,  -2.82728E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            13,       7.23457,            0.,            0.,NA,NA,"",   140.816E-03,   29.9845E-39,   12.8393E-03,  -2.66244E-03,  -115.933E-06,   926.184E-03,   91.4850E-03,  -3.15213E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            14,       7.03704,            0.,            0.,NA,NA,"",   138.276E-03,   23.7859E-39,   12.7043E-03,  -2.71448E-03,  -119.453E-06,   914.599E-03,   84.3661E-03,  -3.24663E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            15,       6.83951,            0.,            0.,NA,NA,"",   135.763E-03,   25.8223E-39,   12.5442E-03,  -2.75375E-03,  -115.647E-06,   901.377E-03,   77.6512E-03,  -3.14032E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            16,       6.64198,            0.,            0.,NA,NA,"",   133.286E-03,   20.9285E-39,   12.3722E-03,  -2.78004E-03,  -119.000E-06,   887.544E-03,   71.6604E-03,  -3.23035E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            17,       6.44444,            0.,            0.,NA,NA,"",   130.845E-03,   19.8442E-39,   12.1857E-03,  -2.79916E-03,  -130.061E-06,   872.756E-03,   65.8859E-03,  -3.52938E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            18,       6.24691,            0.,            0.,NA,NA,"",   128.444E-03,   18.7293E-39,   11.9800E-03,  -2.80835E-03,  -143.630E-06,   856.717E-03,   60.4308E-03,  -3.89616E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            19,       5.95062,            0.,            0.,NA,NA,"",   124.924E-03,   15.6621E-39,   11.6326E-03,  -2.80290E-03,  -163.598E-06,   830.123E-03,   52.8341E-03,  -4.43543E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            20,       5.75309,            0.,            0.,NA,NA,"",   122.639E-03,   15.9382E-39,   11.3687E-03,  -2.78536E-03,  -188.692E-06,   810.225E-03,   48.0927E-03,  -5.11395E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            21,       5.55556,            0.,            0.,NA,NA,"",   120.413E-03,   12.3965E-39,   11.0674E-03,  -2.75693E-03,  -236.355E-06,   787.705E-03,   43.3274E-03,  -6.40447E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            22,       5.35802,            0.,            0.,NA,NA,"",   118.246E-03,   11.8030E-39,   10.7557E-03,  -2.72856E-03,  -233.388E-06,   764.389E-03,   38.3181E-03,  -6.32382E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            23,       5.16049,            0.,            0.,NA,NA,"",   116.132E-03,   10.0397E-39,   10.4139E-03,  -2.68341E-03,  -196.890E-06,   739.136E-03,   33.9027E-03,  -5.33112E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            24,       4.96296,            0.,            0.,NA,NA,"",   114.117E-03,   7.30057E-39,   10.0093E-03,  -2.62062E-03,  -295.217E-06,   709.464E-03,   29.3970E-03,  -7.99336E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            25,       4.76543,            0.,            0.,NA,NA,"",   112.174E-03,   6.01526E-39,   9.58144E-03,  -2.56262E-03,  -350.714E-06,   677.889E-03,   23.9857E-03,  -9.49411E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            26,       4.56790,            0.,            0.,NA,NA,"",   110.318E-03,   3.94917E-39,   9.10098E-03,  -2.49916E-03,  -378.291E-06,   642.396E-03,   17.7798E-03,  -10.2383E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            27,       4.27161,            0.,            0.,NA,NA,"",   107.720E-03,   829.183E-42,   8.30113E-03,  -2.40512E-03,  -370.094E-06,   583.040E-03,   6.55573E-03,  -10.0131E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            28,       4.07407,            0.,            0.,NA,NA,"",   106.130E-03,  -1.86347E-39,   7.69949E-03,  -2.34330E-03,  -380.767E-06,   538.187E-03,  -2.57261E-03,  -10.2997E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            29,       3.87654,            0.,            0.,NA,NA,"",   104.669E-03,  -5.39017E-39,   7.04944E-03,  -2.30319E-03,  -411.843E-06,   489.110E-03,  -14.4873E-03,  -11.1388E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            30,       3.67901,            0.,            0.,NA,NA,"",   103.344E-03,  -9.57005E-39,   6.35144E-03,  -2.29562E-03,  -461.828E-06,   435.592E-03,  -30.0117E-03,  -12.4883E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            31,       3.48148,            0.,            0.,NA,NA,"",   102.171E-03,  -15.3523E-39,   5.57303E-03,  -2.33575E-03,  -585.315E-06,   374.787E-03,  -51.0596E-03,  -15.8243E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            32,       3.28395,            0.,            0.,NA,NA,"",   101.191E-03,  -28.8623E-39,   4.69569E-03,  -2.47958E-03,  -886.148E-06,   303.973E-03,  -82.3628E-03,  -23.9579E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            33,       3.08642,            0.,            0.,NA,NA,"",   100.326E-03,  -41.7916E-39,   3.77538E-03,  -2.78052E-03,  -704.051E-06,   226.239E-03,  -126.754E-03,  -19.0346E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            34,       2.88889,            0.,            0.,NA,NA,"",   99.6709E-03,  -59.3618E-39,   2.91624E-03,  -3.34853E-03,  -732.937E-06,   147.041E-03,  -190.270E-03,  -19.8288E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            35,       2.59259,            0.,            0.,NA,NA,"",   98.9605E-03,  -104.408E-39,   1.98467E-03,  -5.07391E-03,  -547.587E-06,   35.5680E-03,  -344.490E-03,  -14.8624E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            36,       2.39506,            0.,            0.,NA,NA,"",   98.6082E-03,  -139.224E-39,   1.71327E-03,  -7.30220E-03,  -444.157E-06,  -36.7304E-03,  -522.159E-03,  -12.1549E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            37,       2.19753,            0.,            0.,NA,NA,"",   98.2274E-03,  -210.167E-39,   2.62194E-03,  -11.3757E-03,   108.472E-06,  -60.8214E-03,  -814.543E-03,   2.39185E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            38,           10.,            0.,            0.,NA,NA,"",   177.864E-03,  -74.9373E-39,   13.2666E-03,  -324.614E-06,   318.827E-09,       1.01300,   281.178E-03,  -24.1705E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            39,            2.,            0.,            0.,NA,NA,"",   97.4636E-03,  -55.9983E-39,   4.51442E-03,  -16.1979E-03,   995.934E-06,  -26.4807E-03,      -1.14184,   25.8278E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            40,           10.,       9.80000,            0.,NA,NA,"",   140.087E-03,  -27.8342E-03,   14.4306E-03,  -4.32989E-03,   240.522E-06,       1.01014,  -82.1373E-06,   4.33093E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            41,           10.,       9.60000,            0.,NA,NA,"",   140.925E-03,  -26.9680E-03,   14.4320E-03,  -4.33460E-03,   241.382E-06,       1.01013,  -414.010E-06,   4.35322E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            42,           10.,       9.40000,            0.,NA,NA,"",   141.762E-03,  -26.1004E-03,   14.4336E-03,  -4.34019E-03,   241.620E-06,       1.01013,  -804.985E-06,   4.35663E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            43,           10.,       9.20000,            0.,NA,NA,"",   142.602E-03,  -25.2314E-03,   14.4352E-03,  -4.34539E-03,   241.479E-06,       1.01013,  -1.16963E-03,   4.34740E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            44,           10.,            9.,            0.,NA,NA,"",   143.443E-03,  -24.3612E-03,   14.4363E-03,  -4.34906E-03,   241.123E-06,       1.01013,  -1.42718E-03,   4.33020E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            45,           10.,       8.80000,            0.,NA,NA,"",   144.288E-03,  -23.4902E-03,   14.4367E-03,  -4.35048E-03,   240.694E-06,       1.01013,  -1.52737E-03,   4.30910E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            46,           10.,           8.5,            0.,NA,NA,"",   145.563E-03,  -22.1829E-03,   14.4362E-03,  -4.34883E-03,   240.292E-06,       1.01013,  -1.41090E-03,   4.28065E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            47,           10.,       8.30000,            0.,NA,NA,"",   146.420E-03,  -21.3120E-03,   14.4348E-03,  -4.34433E-03,   240.304E-06,       1.01013,  -1.09665E-03,   4.26711E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            48,           10.,       8.10000,            0.,NA,NA,"",   147.282E-03,  -20.4424E-03,   14.4325E-03,  -4.33595E-03,   239.455E-06,       1.01014,  -505.566E-06,   4.23033E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            49,           10.,       7.90000,            0.,NA,NA,"",   148.152E-03,  -19.5750E-03,   14.4287E-03,  -4.32232E-03,   236.791E-06,       1.01017,   456.162E-06,   4.14451E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            50,           10.,       7.70000,            0.,NA,NA,"",   149.028E-03,  -18.7102E-03,   14.4236E-03,  -4.30429E-03,   233.566E-06,       1.01019,   1.72551E-03,   4.04289E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            51,           10.,           7.5,            0.,NA,NA,"",   149.911E-03,  -17.8493E-03,   14.4165E-03,  -4.28124E-03,   230.424E-06,       1.01017,   3.33466E-03,   3.94311E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            52,           10.,       7.30000,            0.,NA,NA,"",   150.803E-03,  -16.9929E-03,   14.4090E-03,  -4.25458E-03,   229.763E-06,       1.01021,   5.21120E-03,   3.90929E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            53,           10.,       7.10000,            0.,NA,NA,"",   151.702E-03,  -16.1422E-03,   14.3990E-03,  -4.22111E-03,   229.595E-06,       1.01021,   7.55489E-03,   3.88845E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            54,           10.,       6.90000,            0.,NA,NA,"",   152.611E-03,  -15.2991E-03,   14.3877E-03,  -4.18159E-03,   228.440E-06,       1.01026,   10.3363E-03,   3.84318E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            55,           10.,       6.70000,            0.,NA,NA,"",   153.528E-03,  -14.4647E-03,   14.3745E-03,  -4.13544E-03,   225.154E-06,       1.01031,   13.5798E-03,   3.74242E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            56,           10.,           6.5,            0.,NA,NA,"",   154.452E-03,  -13.6403E-03,   14.3592E-03,  -4.08214E-03,   219.852E-06,       1.01036,   17.3277E-03,   3.58935E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            57,           10.,       6.30000,            0.,NA,NA,"",   155.385E-03,  -12.8274E-03,   14.3415E-03,  -4.02034E-03,   211.710E-06,       1.01042,   21.6746E-03,   3.36299E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            58,           10.,            6.,            0.,NA,NA,"",   156.799E-03,  -11.6325E-03,   14.3106E-03,  -3.91604E-03,   206.584E-06,       1.01045,   28.9849E-03,   3.21693E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            59,           10.,       5.80000,            0.,NA,NA,"",   157.750E-03,  -10.8540E-03,   14.2865E-03,  -3.83286E-03,   205.785E-06,       1.01052,   34.8268E-03,   3.19273E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            60,           10.,       5.60000,            0.,NA,NA,"",   158.707E-03,  -10.0940E-03,   14.2616E-03,  -3.74332E-03,   197.007E-06,       1.01067,   41.1414E-03,   2.96094E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            61,           10.,       5.40000,            0.,NA,NA,"",   159.667E-03,  -9.35344E-03,   14.2321E-03,  -3.64540E-03,   184.749E-06,       1.01066,   47.9935E-03,   2.64138E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            62,           10.,       5.20000,            0.,NA,NA,"",   160.632E-03,  -8.63242E-03,   14.2030E-03,  -3.54168E-03,   176.334E-06,       1.01081,   55.3014E-03,   2.42711E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            63,           10.,            5.,            0.,NA,NA,"",   161.598E-03,  -7.93425E-03,   14.1663E-03,  -3.42004E-03,   167.295E-06,       1.01080,   63.8146E-03,   2.20406E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            64,           10.,       4.80000,            0.,NA,NA,"",   162.565E-03,  -7.26038E-03,   14.1326E-03,  -3.30116E-03,   161.580E-06,       1.01095,   72.1814E-03,   2.07456E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            65,           10.,       4.60000,            0.,NA,NA,"",   163.529E-03,  -6.61114E-03,   14.0931E-03,  -3.16887E-03,   159.127E-06,       1.01096,   81.4460E-03,   2.03764E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            66,           10.,       4.40000,            0.,NA,NA,"",   164.489E-03,  -5.99044E-03,   14.0534E-03,  -3.02961E-03,   155.588E-06,       1.01112,   91.2420E-03,   1.97950E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            67,           10.,       4.20000,            0.,NA,NA,"",   165.442E-03,  -5.39905E-03,   14.0118E-03,  -2.88543E-03,   145.814E-06,       1.01125,   101.375E-03,   1.76124E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            68,           10.,            4.,            0.,NA,NA,"",   166.385E-03,  -4.83803E-03,   13.9687E-03,  -2.73610E-03,   132.733E-06,       1.01137,   111.869E-03,   1.46103E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            69,           10.,       3.80000,            0.,NA,NA,"",   167.315E-03,  -4.30883E-03,   13.9238E-03,  -2.58017E-03,   115.115E-06,       1.01152,   122.830E-03,   1.04789E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            70,           10.,           3.5,            0.,NA,NA,"",   168.680E-03,  -3.57581E-03,   13.8528E-03,  -2.34088E-03,   104.101E-06,       1.01158,   139.600E-03,   851.677E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            71,           10.,       3.30000,            0.,NA,NA,"",   169.564E-03,  -3.12720E-03,   13.8036E-03,  -2.17025E-03,   102.134E-06,       1.01173,   151.591E-03,   873.238E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            72,           10.,       3.10000,            0.,NA,NA,"",   170.423E-03,  -2.71466E-03,   13.7571E-03,  -2.00442E-03,   89.6167E-06,       1.01197,   163.274E-03,   619.376E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            73,           10.,       2.90000,            0.,NA,NA,"",   171.254E-03,  -2.33846E-03,   13.7073E-03,  -1.83971E-03,   69.2326E-06,       1.01194,   174.797E-03,   164.124E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            74,           10.,       2.70000,            0.,NA,NA,"",   172.052E-03,  -1.99385E-03,   13.6621E-03,  -1.67979E-03,   61.1943E-06,       1.01216,   186.058E-03,   40.1828E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            75,           10.,           2.5,            0.,NA,NA,"",   172.814E-03,  -1.68389E-03,   13.6105E-03,  -1.50856E-03,   48.2244E-06,       1.01214,   198.039E-03,  -203.100E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            76,           10.,       2.30000,            0.,NA,NA,"",   173.537E-03,  -1.40678E-03,   13.5668E-03,  -1.35427E-03,   45.0274E-06,       1.01233,   208.899E-03,  -186.639E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            77,           10.,       2.10000,            0.,NA,NA,"",   174.214E-03,  -1.16117E-03,   13.5202E-03,  -1.19859E-03,   43.0151E-06,       1.01235,   219.800E-03,  -131.212E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            78,           10.,       1.90000,            0.,NA,NA,"",   174.844E-03,  -946.695E-06,   13.4780E-03,  -1.05100E-03,   43.0139E-06,       1.01250,   230.179E-03,  -19.3081E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            79,           10.,       1.70000,            0.,NA,NA,"",   175.423E-03,  -761.766E-06,   13.4393E-03,  -916.626E-06,   36.4051E-06,       1.01262,   239.622E-03,  -81.2441E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            80,           10.,           1.5,            0.,NA,NA,"",   175.948E-03,  -604.171E-06,   13.4038E-03,  -793.903E-06,   27.5236E-06,       1.01273,   248.243E-03,  -200.642E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            81,           10.,       1.30000,            0.,NA,NA,"",   176.414E-03,  -471.498E-06,   13.3712E-03,  -682.683E-06,   20.3916E-06,       1.01279,   256.048E-03,  -270.050E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            82,           10.,            1.,            0.,NA,NA,"",   176.999E-03,  -311.814E-06,   13.3292E-03,  -538.987E-06,   15.3184E-06,       1.01287,   266.131E-03,  -221.854E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            83,           10.,   800.000E-03,            0.,NA,NA,"",   177.308E-03,  -227.205E-06,   13.3060E-03,  -460.442E-06,   14.1531E-06,       1.01290,   271.638E-03,  -129.266E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            84,           10.,   600.000E-03,            0.,NA,NA,"",   177.550E-03,  -157.399E-06,   13.2888E-03,  -400.502E-06,   11.9251E-06,       1.01296,   275.853E-03,  -62.0328E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            85,           10.,   400.000E-03,            0.,NA,NA,"",   177.724E-03,  -98.7716E-06,   13.2772E-03,  -359.730E-06,   7.02682E-06,       1.01301,   278.721E-03,  -66.9376E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            86,           10.,   200.000E-03,            0.,NA,NA,"",   177.829E-03,  -47.5868E-06,   13.2696E-03,  -334.157E-06,   1.94926E-06,       1.01301,   280.513E-03,  -76.6871E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            87,           10.,           10.,            0.,NA,NA,"",   139.249E-03,  -28.6989E-03,   14.4285E-03,  -4.32662E-03,   240.064E-06,       1.01005,   120.750E-06,   4.31503E-03
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            88,   200.000E-03,           10.,            0.,NA,NA,"",   2.48640E-03,  -63.4412E-03,   12.4325E-03,  -3.72788E-03,   23.0973E-06,   870.308E-03,   141.267E-06,   494.748E-06
E:/Wei/20200707-PINN/FE/Job-CH-Tension.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",            89,   400.000E-03,           10.,            0.,NA,NA,"",   4.97560E-03,  -63.3523E-03,   12.4520E-03,  -3.73449E-03,   44.4825E-06,   871.656E-03,   81.9878E-06,   945.636E-06
