ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          U-U1,          U-U2,         S-S11,         S-S22,         S-S12
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3840,       9.60253,       1.39267,            0.,NA,NA,"",   327.526E-03,   17.7382E-03,       1.01611,       1.14156,  -46.6300E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3841,       1.32315,       9.59815,            0.,NA,NA,"",   12.7885E-03,  -145.085E-03,   765.315E-03,   12.5747E-03,   96.6296E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3842,       9.59686,       3.89389,            0.,NA,NA,"",   283.745E-03,   40.3729E-03,       1.02118,   714.169E-03,  -83.1487E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3843,       3.77662,       9.56812,            0.,NA,NA,"",   48.0500E-03,  -94.0618E-03,       1.19210,  -7.03930E-03,   77.6393E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3844,       9.59700,       6.39805,            0.,NA,NA,"",   220.248E-03,   45.3867E-03,       1.01966,   242.758E-03,  -46.2827E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3845,       6.09833,       9.59725,            0.,NA,NA,"",   88.1897E-03,  -42.2010E-03,       1.21028,  -3.95302E-03,  -490.231E-06
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3846,       6.27706,       9.57010,            0.,NA,NA,"",   91.8331E-03,  -38.2580E-03,       1.19886,  -3.95543E-03,  -5.15415E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3847,       9.57065,       6.21440,            0.,NA,NA,"",   224.692E-03,   44.9357E-03,       1.02079,   269.731E-03,  -54.8969E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3848,       9.56471,       8.71828,            0.,NA,NA,"",   162.003E-03,   37.4954E-03,       1.01616,   23.1288E-03,   6.95221E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3849,       2.01432,       3.15873,            0.,NA,NA,"",   212.917E-03,  -70.8859E-03,   216.492E-03,  -632.646E-03,  -165.816E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3850,       1.93817,       4.06112,            0.,NA,NA,"",   162.734E-03,  -82.4732E-03,       1.02457,  -272.611E-03,  -585.252E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3851,   384.571E-03,       6.19883,            0.,NA,NA,"",   13.0157E-03,  -149.403E-03,       2.60109,   848.863E-03,   158.670E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3852,       9.52565,       7.75109,            0.,NA,NA,"",   184.750E-03,   40.3529E-03,       1.01868,   84.6360E-03,  -20.4967E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3853,       7.69529,   498.093E-03,            0.,NA,NA,"",   315.166E-03,   2.30881E-03,   832.767E-03,   569.503E-03,  -68.7431E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3854,   195.675E-03,       6.19795,            0.,NA,NA,"",   6.60975E-03,  -151.184E-03,       2.60930,   925.007E-03,   86.1394E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3855,       8.81865,       9.78137,            0.,NA,NA,"",   127.061E-03,   15.4979E-03,       1.01989,   2.01037E-03,   16.5879E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3856,       9.79041,       8.89154,            0.,NA,NA,"",   161.184E-03,   42.0995E-03,       1.01128,   6.46802E-03,   18.3597E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3857,       8.61001,       9.80143,            0.,NA,NA,"",   123.601E-03,   10.6907E-03,       1.02645,   1.58119E-03,   14.8963E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3858,   197.354E-03,       6.39480,            0.,NA,NA,"",   6.10199E-03,  -150.793E-03,       2.39047,   841.782E-03,   85.6169E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3859,       9.77926,       3.69014,            0.,NA,NA,"",   290.416E-03,   42.8079E-03,       1.02037,   800.786E-03,  -45.4766E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3860,       3.60846,       9.79763,            0.,NA,NA,"",   40.4694E-03,  -99.2034E-03,       1.15577,  -269.320E-06,   55.8545E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3861,       1.16583,       9.70104,            0.,NA,NA,"",   10.0932E-03,  -147.529E-03,   683.663E-03,   8.68317E-03,   70.5692E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3862,       9.80208,       1.10073,            0.,NA,NA,"",   332.084E-03,   15.5806E-03,       1.02115,       1.25694,  -20.6645E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3863,       1.34091,       9.78059,            0.,NA,NA,"",   10.8922E-03,  -145.393E-03,   671.436E-03,   4.85592E-03,   59.9213E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3864,       9.80406,       1.39112,            0.,NA,NA,"",   329.453E-03,   19.4954E-03,       1.02127,       1.22730,  -25.2151E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3865,       3.80777,       9.77727,            0.,NA,NA,"",   44.2098E-03,  -94.4562E-03,       1.18224,  -1.04025E-03,   54.4590E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3866,       9.79784,       3.88947,            0.,NA,NA,"",   286.109E-03,   44.5097E-03,       1.02016,   761.105E-03,  -41.0007E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3867,       6.10837,       9.79782,            0.,NA,NA,"",   84.1284E-03,  -43.0764E-03,       1.21187,  -1.14840E-03,   11.8484E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3868,       6.30795,       9.77761,            0.,NA,NA,"",   87.9720E-03,  -38.7182E-03,       1.19785,  -1.16262E-03,   8.63856E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3869,       9.79764,       6.39028,            0.,NA,NA,"",   223.108E-03,   50.3809E-03,       1.01528,   246.757E-03,  -14.6059E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3870,       9.77954,       6.19077,            0.,NA,NA,"",   228.050E-03,   50.1047E-03,       1.01593,   279.552E-03,  -20.4059E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3871,       9.38557,       8.74271,            0.,NA,NA,"",   158.874E-03,   33.1758E-03,       1.02156,   27.5883E-03,  -197.980E-06
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3872,       1.70852,       4.30266,            0.,NA,NA,"",   143.850E-03,  -93.6562E-03,       1.30223,  -106.551E-03,  -661.710E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3873,       2.65261,       2.66757,            0.,NA,NA,"",   237.447E-03,  -43.6172E-03,   257.783E-03,  -736.936E-03,  -299.083E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3874,   761.680E-03,       8.64703,            0.,NA,NA,"",   11.9709E-03,  -148.733E-03,       1.15159,   130.263E-03,   141.557E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3875,       8.83753,   799.580E-03,            0.,NA,NA,"",   324.860E-03,   7.11928E-03,   967.175E-03,   897.189E-03,  -67.3565E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3876,   699.458E-03,       8.84281,            0.,NA,NA,"",   10.1775E-03,  -149.901E-03,       1.06140,   104.949E-03,   120.176E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3877,       3.61076,   726.467E-03,            0.,NA,NA,"",   287.225E-03,  -6.93500E-03,   60.3670E-03,  -645.483E-03,  -121.612E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3878,       3.85116,   844.669E-03,            0.,NA,NA,"",   286.883E-03,  -6.72382E-03,   116.583E-03,  -517.843E-03,  -158.369E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3879,       6.15274,   740.628E-03,            0.,NA,NA,"",   300.549E-03,   296.731E-06,   581.760E-03,   192.982E-03,  -141.970E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3880,       6.32911,   807.345E-03,            0.,NA,NA,"",   301.413E-03,   672.593E-06,   618.507E-03,   231.896E-03,  -150.486E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3881,   760.963E-03,       5.75298,            0.,NA,NA,"",   33.1542E-03,  -141.314E-03,       3.09224,   611.367E-03,   131.855E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3882,   604.381E-03,       5.91913,            0.,NA,NA,"",   23.8334E-03,  -145.611E-03,       2.92476,   750.864E-03,   184.284E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3883,       3.18637,   840.684E-03,            0.,NA,NA,"",   284.447E-03,  -10.8874E-03,   3.64189E-03,  -883.232E-03,  -99.9824E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3884,       5.39444,   651.282E-03,            0.,NA,NA,"",   296.041E-03,  -1.04571E-03,   423.439E-03,   6.20711E-03,  -136.306E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3885,       2.79750,       1.68176,            0.,NA,NA,"",   268.214E-03,  -27.3205E-03,   39.9479E-03,  -979.069E-03,  -135.201E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3886,       9.38161,       9.48618,            0.,NA,NA,"",   141.760E-03,   29.8053E-03,       1.01571,   5.77159E-03,   19.6700E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3887,       9.48187,       3.17074,            0.,NA,NA,"",   298.308E-03,   33.5742E-03,       1.01883,   826.197E-03,  -102.957E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3888,       6.85279,       9.41351,            0.,NA,NA,"",   104.876E-03,  -25.3001E-03,       1.15983,  -2.76987E-03,  -22.4970E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3889,       1.84898,       9.49870,            0.,NA,NA,"",   20.2229E-03,  -136.086E-03,   904.214E-03,   9.19396E-03,   131.510E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3890,       9.48295,       5.67127,            0.,NA,NA,"",   237.775E-03,   42.9898E-03,       1.02376,   353.553E-03,  -82.1579E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3891,       4.35335,       9.41395,            0.,NA,NA,"",   61.2604E-03,  -79.7676E-03,       1.24115,  -15.2754E-03,   59.8372E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3892,   503.075E-03,       6.84611,            0.,NA,NA,"",   13.2886E-03,  -147.790E-03,       2.02614,   583.652E-03,   181.646E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3893,   484.834E-03,       9.40192,            0.,NA,NA,"",   5.19077E-03,  -153.100E-03,   768.450E-03,   37.5668E-03,   54.6631E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3894,       5.64531,   555.301E-03,            0.,NA,NA,"",   298.211E-03,  -496.611E-06,   470.670E-03,   73.1729E-03,  -114.174E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3895,       1.79075,       4.22280,            0.,NA,NA,"",   150.411E-03,  -89.6830E-03,       1.20351,  -170.995E-03,  -633.511E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3896,       5.28014,   296.327E-03,            0.,NA,NA,"",   297.185E-03,  -566.096E-06,   384.107E-03,  -20.6039E-03,  -63.7198E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3897,       1.80735,       4.75073,            0.,NA,NA,"",   118.506E-03,  -94.8131E-03,       1.96686,  -249.213E-03,  -593.629E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3898,       2.84615,       1.35912,            0.,NA,NA,"",   275.232E-03,  -21.8128E-03,   5.55908E-03,      -1.03302,  -102.897E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3899,       1.58087,       5.12296,            0.,NA,NA,"",   90.9244E-03,  -107.713E-03,       2.48926,  -154.370E-03,  -412.464E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3900,       2.39956,       3.55287,            0.,NA,NA,"",   196.519E-03,  -61.0906E-03,   677.530E-03,  -506.602E-03,  -493.234E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3901,       1.97106,       4.69285,            0.,NA,NA,"",   126.339E-03,  -88.4603E-03,       1.84325,  -327.177E-03,  -584.971E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3902,       2.56824,       2.47382,            0.,NA,NA,"",   243.984E-03,  -43.4505E-03,   157.651E-03,  -839.277E-03,  -210.984E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3903,       2.17338,       3.88987,            0.,NA,NA,"",   175.975E-03,  -72.1984E-03,   909.908E-03,  -398.828E-03,  -553.652E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3904,   770.676E-03,       7.91817,            0.,NA,NA,"",   15.1708E-03,  -146.529E-03,       1.47069,   257.020E-03,   187.054E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3905,       1.77794,       4.42360,            0.,NA,NA,"",   137.500E-03,  -92.0868E-03,       1.51540,  -176.505E-03,  -664.934E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3906,       2.41460,       3.71963,            0.,NA,NA,"",   188.247E-03,  -62.4472E-03,   822.461E-03,  -479.617E-03,  -542.552E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3907,       9.04639,       9.47600,            0.,NA,NA,"",   137.167E-03,   22.0935E-03,       1.02424,   7.61266E-03,   12.0629E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3908,   486.948E-03,       8.96292,            0.,NA,NA,"",   6.69658E-03,  -151.833E-03,   993.333E-03,   94.9239E-03,   80.7953E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3909,       9.54355,       3.51773,            0.,NA,NA,"",   291.625E-03,   37.0621E-03,       1.02030,   779.290E-03,  -92.6881E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3910,       9.52070,       1.00448,            0.,NA,NA,"",   330.186E-03,   12.4830E-03,       1.01223,       1.14298,  -40.9574E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3911,       1.47488,       9.50323,            0.,NA,NA,"",   15.5613E-03,  -142.495E-03,   833.359E-03,   14.4696E-03,   118.124E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3912,       3.47320,   556.672E-03,            0.,NA,NA,"",   288.169E-03,  -5.88458E-03,   23.9416E-03,  -734.542E-03,  -85.4268E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3913,       6.49872,       9.54117,            0.,NA,NA,"",   96.2134E-03,  -33.4181E-03,       1.18335,  -3.32993E-03,  -10.0670E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3914,       9.54510,       6.01908,            0.,NA,NA,"",   229.466E-03,   44.4454E-03,       1.02134,   300.920E-03,  -62.3752E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3915,       3.99814,       9.53908,            0.,NA,NA,"",   52.4387E-03,  -88.7243E-03,       1.21423,  -8.97879E-03,   70.1654E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3916,   485.866E-03,       6.48185,            0.,NA,NA,"",   14.5786E-03,  -147.962E-03,       2.30853,   704.012E-03,   191.245E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3917,       6.00893,   493.462E-03,            0.,NA,NA,"",   300.993E-03,   38.6244E-06,   542.540E-03,   163.450E-03,  -97.1017E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3918,       7.13002,   960.680E-03,            0.,NA,NA,"",   307.023E-03,   2.77257E-03,   761.885E-03,   414.465E-03,  -151.822E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3919,   714.837E-03,       7.87688,            0.,NA,NA,"",   14.2018E-03,  -147.031E-03,       1.48540,   273.436E-03,   178.423E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3920,   544.906E-03,       7.76504,            0.,NA,NA,"",   11.1141E-03,  -148.426E-03,       1.52953,   327.834E-03,   145.892E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3921,       1.66505,       4.96895,            0.,NA,NA,"",   101.930E-03,  -102.671E-03,       2.28884,  -191.995E-03,  -513.052E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3922,       9.08813,       8.17497,            0.,NA,NA,"",   168.150E-03,   28.5751E-03,       1.03530,   61.0709E-03,  -37.6468E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3923,       8.14083,   912.323E-03,            0.,NA,NA,"",   317.119E-03,   5.52111E-03,   898.178E-03,   677.534E-03,  -107.966E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3924,       9.45488,       1.86714,            0.,NA,NA,"",   320.449E-03,   21.6094E-03,       1.01258,       1.02830,  -77.5989E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3925,       3.13470,       9.46375,            0.,NA,NA,"",   39.4877E-03,  -108.499E-03,       1.13012,  -7.95142E-03,   117.154E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3926,   635.371E-03,       9.51465,            0.,NA,NA,"",   6.28438E-03,  -152.419E-03,   716.408E-03,   24.8074E-03,   60.9568E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3927,       9.51661,       9.35033,            0.,NA,NA,"",   146.766E-03,   33.5727E-03,       1.01455,   6.46282E-03,   19.7220E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3928,       8.12805,       9.45624,            0.,NA,NA,"",   124.063E-03,   1.63065E-03,       1.06805,   5.28400E-03,  -10.0596E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3929,       9.45714,       6.87031,            0.,NA,NA,"",   206.106E-03,   41.2132E-03,       1.02271,   176.947E-03,  -52.7097E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3930,       9.45659,       4.37167,            0.,NA,NA,"",   270.701E-03,   39.7679E-03,       1.02281,   590.389E-03,  -108.076E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3931,       5.63498,       9.46400,            0.,NA,NA,"",   82.9723E-03,  -51.4005E-03,       1.23383,  -9.02016E-03,   3.78222E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3932,       5.09012,   950.542E-03,            0.,NA,NA,"",   291.629E-03,  -2.45748E-03,   384.690E-03,  -79.0315E-03,  -201.618E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3933,       3.37840,   736.565E-03,            0.,NA,NA,"",   286.272E-03,  -8.32931E-03,   23.2889E-03,  -777.690E-03,  -105.581E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3934,       2.61195,       2.75788,            0.,NA,NA,"",   233.751E-03,  -45.8014E-03,   278.634E-03,  -720.216E-03,  -308.804E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3935,       2.75207,   746.547E-03,            0.,NA,NA,"",   283.697E-03,  -13.1863E-03,  -47.6637E-03,      -1.22450,  -28.6217E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3936,       2.53346,       2.15379,            0.,NA,NA,"",   254.313E-03,  -39.9948E-03,   71.6666E-03,  -971.763E-03,  -122.512E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3937,       2.81072,       2.30723,            0.,NA,NA,"",   250.925E-03,  -35.3493E-03,   177.358E-03,  -790.035E-03,  -261.994E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3938,       2.33594,       3.17507,            0.,NA,NA,"",   214.119E-03,  -59.0591E-03,   378.196E-03,  -620.936E-03,  -335.738E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3939,       7.40372,   673.514E-03,            0.,NA,NA,"",   311.554E-03,   2.50531E-03,   793.358E-03,   489.915E-03,  -101.017E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3940,       6.54054,       1.04658,            0.,NA,NA,"",   301.075E-03,   1.37168E-03,   670.934E-03,   273.815E-03,  -185.878E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3941,       9.09754,   954.342E-03,            0.,NA,NA,"",   326.412E-03,   9.65948E-03,   988.210E-03,   982.161E-03,  -65.1817E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3942,       1.00947,       8.44262,            0.,NA,NA,"",   17.1213E-03,  -145.291E-03,       1.25619,   138.836E-03,   193.280E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-1.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",          3943,       1.01222,       5.51608,            0.,NA,NA,"",   50.6324E-03,  -132.104E-03,       3.11348,   321.157E-03,  -63.9479E-03
