,X,Y,U,V,Sig_x,Sig_y,Sig_xy
0,-4.4543,-1.2747700000000002,0.0293452,-0.0058264,0.150279,0.0188797,0.10011
1,-4.74876,-1.7982,0.0193368,0.00173089,-0.0221326,-0.35775100000000004,-0.0943919
2,-4.93306,-2.3698,0.013416800000000001,0.0101205,-0.0298565,-0.762444,-0.10379400000000001
3,-4.99981,-2.96665,0.0113432,0.0193673,-0.0286801,-1.04401,0.013517099999999999
4,-4.94635,-3.5648400000000002,0.013658700000000001,0.0302746,-0.06940360000000001,-1.0558100000000001,0.18924100000000002
5,-4.7748,-4.14039,0.0209625,0.043497100000000004,-0.10921600000000001,-0.8026840000000001,0.278778
6,-4.49204,-4.67024,0.0335915,0.059377,-0.0393133,-0.363272,0.154722
7,-4.24719,-4.9875,0.0455155,0.07108339999999999,0.192135,-0.0718841,-0.0561701
8,-3.80628,-5.3952800000000005,0.0683399,0.0900328,0.904418,0.24173200000000003,-0.45382100000000003
9,-3.2929699999999995,-5.70707,0.09767970000000001,0.109052,2.0752099999999998,0.270305,-0.6334390000000001
10,-2.7278599999999997,-5.9103699999999995,0.130656,0.126773,3.2012,0.183935,-0.525034
11,-2.13357,-5.9970300000000005,0.167996,0.14115899999999998,3.93951,0.0866632,-0.0194417
12,-1.53393,-5.96357,0.206771,0.15129,3.99424,0.203999,0.632085
13,-0.9529620000000001,-5.81135,0.244637,0.156591,3.4145,0.45687,1.10774
14,-0.41396099999999997,-5.54646,0.280087,0.156926,2.38694,0.685685,1.1971399999999999
15,0.0614778,-5.17952,0.31208600000000003,0.15401199999999998,1.31382,0.791389,0.970209
16,0.45429899999999995,-4.725230000000001,0.338957,0.14774400000000001,0.5987279999999999,0.477621,0.5339010000000001
17,0.748761,-4.2018,0.360821,0.140498,0.14372000000000001,-0.00793108,0.119648
18,0.933061,-3.6302,0.376821,0.13182,-0.00550377,-0.548477,-0.0535803
19,0.999815,-3.03335,0.386326,0.12295,-0.0344381,-0.88784,0.0171182
20,0.9463459999999999,-2.4351599999999998,0.388912,0.11265599999999999,-0.0727954,-1.0610899999999999,0.229352
21,0.7747970000000001,-1.8596099999999998,0.383499,0.09867410000000001,-0.190075,-0.939106,0.377353
22,0.49204499999999995,-1.32976,0.366672,0.0758706,-0.118851,-0.550094,0.302658
23,0.247187,-1.0125,0.344916,0.05397709999999999,0.5997170000000001,-0.176406,-0.122347
24,-0.193724,-0.60472,0.296426,0.013805200000000002,2.41284,0.5210819999999999,-1.0470700000000002
25,-0.707025,-0.292932,0.23628000000000002,-0.016619799999999997,4.07656,0.592366,-1.4785700000000002
26,-1.27214,-0.0896348,0.181766,-0.0296416,4.22739,0.391504,-1.01052
27,-1.86643,-0.00297484,0.140504,-0.0306,3.70859,0.100752,-0.244245
28,-2.46607,-0.036425400000000004,0.109285,-0.0280028,2.92834,0.105682,0.332364
29,-3.04704,-0.188646,0.0832752,-0.0241752,2.10065,0.229839,0.605705
30,-3.58604,-0.453536,0.06122330000000001,-0.019233,1.24355,0.34286300000000003,0.590809
31,-4.06148,-0.8204799999999999,0.043283300000000004,-0.012858000000000001,0.5558890000000001,0.27930900000000003,0.383071
32,0.049467500000000005,2.44207,0.13164,-0.036622699999999994,0.015227200000000001,-1.20113,-0.0643548
33,0.00513159,1.8568200000000001,0.12452200000000001,-0.0173308,-0.0895204,-1.9794900000000002,0.167515
34,0.13259200000000002,1.28391,0.137809,0.00683041,-0.15781099999999998,-1.35927,0.377494
35,0.42087299999999994,0.772662,0.17390999999999998,0.0413313,0.786375,-0.151496,-0.237565
36,0.845147,0.367114,0.22996999999999998,0.07928810000000001,3.1133,0.5868140000000001,-1.25009
37,1.3688799999999999,0.10219,0.292865,0.10497100000000001,4.9183900000000005,0.434935,-1.2510700000000001
38,1.9469599999999998,0.000703498,0.345659,0.113206,4.51,0.21012199999999998,-0.286051
39,2.52961,0.0713951,0.384389,0.10788900000000001,2.9468400000000003,0.168822,0.48849899999999996
40,3.06665,0.308177,0.410967,0.0963096,1.18744,0.15088900000000002,0.404597
41,3.5118300000000002,0.690657,0.428358,0.08132919999999999,0.043664499999999995,-0.36897199999999997,-0.14282
42,3.8978099999999998,1.3688799999999999,0.436856,0.0586773,-0.202396,-1.54244,-0.42583999999999994
43,3.9993,1.9469599999999998,0.43100299999999997,0.0400149,-0.0629617,-1.81699,-0.0661586
44,3.9286,2.52961,0.41540600000000005,0.021209,-0.0610928,-1.10772,0.166126
45,3.69182,3.06665,0.390423,0.00344209,0.332898,-0.0829222,-0.168725
46,3.30934,3.5118300000000002,0.359415,-0.013235,1.31437,0.512788,-0.781884
47,2.8141,3.82681,0.324259,-0.0276654,2.6501900000000003,0.43105699999999997,-0.8891389999999999
48,2.24875,3.9844699999999995,0.287119,-0.0387754,3.7049199999999995,0.156599,-0.341061
49,1.66198,3.9712300000000003,0.25140500000000005,-0.046964,3.4186400000000003,0.294144,0.49583699999999997
50,1.10432,3.7882300000000004,0.21851500000000001,-0.05153440000000001,2.6120200000000002,0.62869,1.14996
51,0.623791,3.4512199999999997,0.188391,-0.0537243,1.52082,0.9524440000000001,1.13463
52,0.261782,2.98924,0.156426,-0.050423699999999995,0.5691149999999999,0.300157,0.529219
53,-2.55557,4.8314699999999995,0.113843,-0.053551999999999995,1.88473,0.452237,0.708317
54,-2.83147,4.5555699999999995,0.0964551,-0.0481101,0.557292,0.191226,0.367442
55,-3.0,4.0,0.08316230000000001,-0.0396038,0.0119308,-0.385275,-0.000152073
56,-2.83147,3.44443,0.0857699,-0.0342348,0.347421,0.0837688,-0.221757
57,-2.55557,3.16853,0.0942808,-0.0327506,1.04824,0.271392,-0.447449
58,-2.0,3.0,0.113087,-0.0283716,2.01778,0.280569,0.18196199999999998
59,-1.4444299999999999,3.16853,0.13787,-0.0211797,2.09423,0.8581190000000001,1.16621
60,-1.1685299999999998,3.44443,0.161759,-0.017738999999999998,1.02888,0.651996,0.868288
61,-1.0,4.0,0.191976,-0.0289438,0.00831904,-1.2814299999999998,0.210577
62,-1.1685299999999998,4.5555699999999995,0.195446,-0.0444229,0.531791,-0.597168,-0.118646
63,-1.4444299999999999,4.8314699999999995,0.181972,-0.05310419999999999,1.82387,0.29799699999999996,-0.644005
64,-2.0,5.0,0.148838,-0.057250199999999994,3.46967,0.203199,-0.029113299999999998
65,9.6,10.0,0.29730700000000004,0.0873905,1.00819,0.00046829900000000004,0.0229544
66,9.2,10.0,0.291612,0.0783919,1.0060200000000001,0.000641099,0.022724200000000003
67,8.8,10.0,0.285933,0.0694294,1.0051700000000001,0.00065224,0.022078999999999998
68,8.4,10.0,0.28025500000000003,0.060525199999999994,1.0064799999999998,0.000572027,0.0214687
69,8.0,10.0,0.274563,0.05168590000000001,1.00925,0.000484829,0.0212118
70,7.6,10.0,0.268851,0.0429068,1.01214,0.000416129,0.0212503
71,7.0,10.0,0.260257,0.029838299999999998,1.0135,0.000301899,0.0219766
72,6.6,10.0,0.254533,0.021182,1.01004,0.000261751,0.0228364
73,6.2,10.0,0.248844,0.012573299999999999,1.00158,0.000243784,0.023879400000000002
74,5.8,10.0,0.243225,0.00402655,0.9872209999999999,0.00027168,0.0249321
75,5.4,10.0,0.23771399999999998,-0.00443003,0.9666629999999999,0.00036174,0.025760400000000003
76,5.0,10.0,0.23234699999999997,-0.0127539,0.940282,0.0004889709999999999,0.026182599999999997
77,4.6,10.0,0.22715900000000003,-0.0208879,0.9091110000000001,0.00061593,0.026055500000000002
78,4.2,10.0,0.22217399999999998,-0.028761400000000003,0.874819,0.000729092,0.025282299999999997
79,3.8,10.0,0.217404,-0.0362956,0.839434,0.000858635,0.0238181
80,3.4,10.0,0.212848,-0.043408300000000004,0.805362,0.00106197,0.0214834
81,3.0,10.0,0.208485,-0.0500239,0.775289,0.000947088,0.018657299999999998
82,2.6,10.0,0.204289,-0.056070600000000005,0.750735,0.00114856,0.0154375
83,2.0,10.0,0.198203,-0.0639482,0.729819,0.000922747,0.010634200000000002
84,1.6,10.0,0.194209,-0.068347,0.726146,0.000750382,0.00701287
85,1.2,10.0,0.190201,-0.0720515,0.730444,0.000647999,0.00438335
86,0.8,10.0,0.186146,-0.0750854,0.7406590000000001,0.000577654,0.00186089
87,0.4,10.0,0.18201099999999998,-0.077459,0.755764,0.000450908,-0.000162759
88,0.0,10.0,0.177769,-0.0791959,0.774256,0.00039790199999999995,-0.00194645
89,-0.4,10.0,0.17341099999999998,-0.0803186,0.794908,0.000522652,-0.00362185
90,-0.8,10.0,0.168925,-0.080837,0.817522,0.000246917,-0.0054382
91,-1.2,10.0,0.164304,-0.0807672,0.841772,0.0005983890000000001,-0.0071294
92,-1.6,10.0,0.159525,-0.08011669999999999,0.8702190000000001,0.000506312,-0.00909028
93,-2.0,10.0,0.154555,-0.0789068,0.9032290000000001,0.000640475,-0.0115441
94,-2.6,10.0,0.146679,-0.07611230000000001,0.9631780000000001,0.000671426,-0.0154297
95,-3.0,10.0,0.14110599999999998,-0.0736735,1.00936,0.000674453,-0.0177995
96,-3.4,10.0,0.135239,-0.0708502,1.0588899999999999,0.000577252,-0.019867
97,-3.8,10.0,0.12907000000000002,-0.0677164,1.10871,0.000260477,-0.0212264
98,-4.2,10.0,0.12260599999999999,-0.06435249999999999,1.1568100000000001,0.000205507,-0.021313099999999998
99,-4.6,10.0,0.115856,-0.0608308,1.20233,2.78021e-05,-0.0207932
100,-5.0,10.0,0.10884100000000001,-0.057215999999999996,1.24298,2.15328e-05,-0.0200807
101,-5.4,10.0,0.101594,-0.0535553,1.27882,-1.62075e-06,-0.0192351
102,-5.8,10.0,0.0941466,-0.0498788,1.3101200000000002,3.2601e-05,-0.018353400000000002
103,-6.2,10.0,0.0865263,-0.046201599999999995,1.33746,0.000105685,-0.0177058
104,-6.6,10.0,0.0787553,-0.0425223,1.3622,0.00036951599999999996,-0.017755
105,-7.0,10.0,0.0708385,-0.0388287,1.38683,0.00044774,-0.0189027
106,-7.6,10.0,0.058660699999999996,-0.0331223,1.42357,0.00030937099999999996,-0.0206004
107,-8.0,10.0,0.0503957,-0.0291904,1.4550299999999998,0.0007053989999999999,-0.022425999999999998
108,-8.4,10.0,0.041930800000000004,-0.0250423,1.49736,0.00139475,-0.0271455
109,-8.8,10.0,0.0331801,-0.020549500000000002,1.56192,0.00291825,-0.036929199999999995
110,-9.2,10.0,0.023954200000000002,-0.015484799999999998,1.6739,0.00587795,-0.058065099999999994
111,-9.6,10.0,0.013763599999999999,-0.00935822,1.9153099999999998,0.016872799999999997,-0.117868
112,10.0,10.0,0.303018,0.0963946,1.00946,0.000296051,0.0225868
113,-10.0,10.0,1.9267900000000002e-42,-5.38099e-43,2.48339,0.308292,-0.422663
114,-10.0,9.6,1.97355e-37,-7.74098e-38,1.7920599999999998,0.452658,-0.41150699999999996
115,-10.0,9.2,1.7388699999999998e-37,-6.99866e-38,1.5673,0.428986,-0.321686
116,-10.0,8.8,1.6272199999999998e-37,-6.220549999999999e-38,1.45248,0.410091,-0.269423
117,-10.0,8.4,1.10044e-37,1.3066899999999998e-38,1.37653,0.394044,-0.23208800000000002
118,-10.0,8.0,1.02726e-37,2.08462e-38,1.31818,0.37719400000000003,-0.201071
119,-10.0,7.6,1.39844e-37,-5.649339999999999e-38,1.2713299999999998,0.36454699999999995,-0.176176
120,-10.0,7.0,1.24165e-37,-4.6015199999999994e-38,1.20909,0.350048,-0.142204
121,-10.0,6.6,1.2103099999999998e-37,-4.3034799999999994e-38,1.1725700000000001,0.340425,-0.122477
122,-10.0,6.2,1.0489999999999998e-37,2.11212e-38,1.13834,0.33065300000000003,-0.104245
123,-10.0,5.8,1.14849e-37,-3.9289499999999997e-38,1.10546,0.32107600000000003,-0.0870105
124,-10.0,5.4,1.10983e-37,-3.7140199999999996e-38,1.07351,0.311739,-0.07055410000000001
125,-10.0,5.0,1.07109e-37,-3.47156e-38,1.04215,0.302598,-0.054639599999999997
126,-10.0,4.6,1.03539e-37,-3.1979200000000005e-38,1.01115,0.293562,-0.039116399999999996
127,-10.0,4.2,1.00757e-37,-2.8975799999999996e-38,0.9804860000000001,0.284587,-0.0237942
128,-10.0,3.8,9.84927e-38,-2.5934699999999995e-38,0.949801,0.275294,-0.00822125
129,-10.0,3.4,9.45228e-38,-2.40576e-38,0.9182530000000001,0.26558699999999996,0.00771368
130,-10.0,3.0,8.813300000000001e-38,-2.40242e-38,0.885287,0.253804,0.0247468
131,-10.0,2.6,7.60797e-38,-2.21201e-38,0.851369,0.243019,0.0417096
132,-10.0,2.0,6.65772e-38,-1.4396799999999997e-38,0.794392,0.227298,0.0687985
133,-10.0,1.6,6.24562e-38,-1.11193e-38,0.753065,0.215689,0.0865836
134,-10.0,1.2,5.77832e-38,-8.58417e-39,0.7088939999999999,0.203104,0.103376
135,-10.0,0.8,5.214249999999999e-38,-6.23214e-39,0.6618729999999999,0.19003399999999998,0.11855399999999999
136,-10.0,0.4,4.62044e-38,-3.93127e-39,0.6123649999999999,0.176923,0.13127
137,-10.0,0.0,4.06045e-38,-1.7729399999999997e-39,0.561368,0.164073,0.14057
138,-10.0,-0.4,3.5849e-38,1.14076e-40,0.510648,0.151776,0.145526
139,-10.0,-0.8,3.2263999999999996e-38,1.62123e-39,0.462426,0.140421,0.145526
140,-10.0,-1.2,2.9855e-38,2.48001e-39,0.418717,0.13048900000000002,0.140289
141,-10.0,-1.6,2.74959e-38,1.6532499999999998e-39,0.381694,0.12300799999999999,0.12936
142,-10.0,-2.0,2.49718e-38,-1.48798e-39,0.354621,0.119182,0.112795
143,-10.0,-2.6,4.451919999999999e-38,2.1282499999999998e-38,0.34008299999999997,0.117646,0.0804221
144,-10.0,-3.0,4.21643e-38,1.7857499999999996e-38,0.35041100000000003,0.12026600000000001,0.05537569999999999
145,-10.0,-3.4,4.1452499999999994e-38,1.55552e-38,0.37752199999999997,0.127943,0.029809
146,-10.0,-3.8,4.24738e-38,1.4264700000000002e-38,0.42172600000000005,0.14019600000000002,0.00530825
147,-10.0,-4.2,5.11603e-38,-1.7937200000000002e-38,0.482746,0.156577,-0.0164583
148,-10.0,-4.6,6.07723e-38,-2.1797999999999997e-38,0.5591119999999999,0.176563,-0.0338946
149,-10.0,-5.0,7.130939999999999e-38,-2.5263099999999997e-38,0.6487470000000001,0.199817,-0.0458991
150,-10.0,-5.4,8.23976e-38,-2.8187799999999996e-38,0.749876,0.22597199999999998,-0.05157180000000001
151,-10.0,-5.8,9.3647e-38,-3.0415299999999996e-38,0.8597290000000001,0.254533,-0.050131
152,-10.0,-6.2,1.06179e-37,-3.22411e-38,0.9756469999999999,0.285152,-0.0418166
153,-10.0,-6.6,1.1883699999999999e-37,-3.4182999999999996e-38,1.0965,0.316759,-0.0265503
154,-10.0,-7.0,1.31918e-37,-3.6023e-38,1.2209299999999998,0.349317,-0.00475011
155,-10.0,-7.6,1.31619e-37,4.15889e-38,1.41388,0.400901,0.0413452
156,-10.0,-8.0,1.47215e-37,4.76024e-38,1.5466600000000001,0.436486,0.0820326
157,-10.0,-8.4,1.61673e-37,5.48508e-38,1.6856799999999998,0.470782,0.131923
158,-10.0,-8.8,1.80737e-37,6.48297e-38,1.83959,0.504019,0.196456
159,-10.0,-9.2,1.81491e-37,-2.34141e-38,2.02371,0.53615,0.285749
160,-10.0,-9.6,1.9066e-37,-9.12673e-39,2.30613,0.562966,0.43032299999999996
161,-10.0,-10.0,4.26275e-42,1.42652e-42,3.0729900000000003,0.37572,0.49044799999999994
162,-9.6,-10.0,0.017090099999999997,0.010529,2.46824,0.0176852,0.119585
163,-9.2,-10.0,0.030661400000000002,0.016978299999999998,2.2669799999999998,0.00501498,0.054696
164,-8.8,-10.0,0.0435738,0.022497200000000002,2.20092,0.00186791,0.0362811
165,-8.4,-10.0,0.0562869,0.027854300000000002,2.17663,0.000409464,0.031472
166,-8.0,-10.0,0.0689661,0.0334109,2.16742,-0.0005989330000000001,0.031556
167,-7.6,-10.0,0.08165549999999999,0.0393897,2.16197,-0.000824938,0.034111699999999995
168,-7.0,-10.0,0.100685,0.0494855,2.14735,-0.000594996,0.0409029
169,-6.6,-10.0,0.113174,0.057014800000000004,2.12501,-0.000522274,0.0472836
170,-6.2,-10.0,0.125479,0.0652764,2.08728,-0.000360313,0.054072699999999994
171,-5.8,-10.0,0.137498,0.0742627,2.03228,-0.000188015,0.0608332
172,-5.4,-10.0,0.149111,0.0839265,1.95765,0.000296952,0.0670418
173,-5.0,-10.0,0.160181,0.0941701,1.86205,0.0008563389999999999,0.0718755
174,-4.6,-10.0,0.170572,0.10483800000000001,1.7451,0.0012676,0.0753911
175,-4.2,-10.0,0.18015,0.115705,1.60963,0.00236764,0.0766857
176,-3.8,-10.0,0.188852,0.12650799999999998,1.46556,0.00316905,0.07416210000000001
177,-3.4,-10.0,0.196656,0.136946,1.31745,0.00286008,0.0670828
178,-3.0,-10.0,0.203487,0.1467,1.1671799999999999,0.00354721,0.06163969999999999
179,-2.6,-10.0,0.20945,0.155405,1.03926,0.00375073,0.0525002
180,-2.0,-10.0,0.217115,0.165979,0.8826370000000001,0.00382609,0.0316671
181,-1.6,-10.0,0.221604,0.171079,0.8208409999999999,0.00304716,0.0181891
182,-1.2,-10.0,0.22584899999999997,0.174501,0.796882,0.00256397,0.00662027
183,-0.8,-10.0,0.230068,0.176283,0.8052739999999999,0.00223001,-0.00337102
184,-0.4,-10.0,0.234445,0.176539,0.8398909999999999,0.00182198,-0.0118212
185,0.0,-10.0,0.239128,0.17544500000000002,0.894335,0.00150332,-0.018480200000000002
186,0.4,-10.0,0.244221,0.173214,0.962254,0.00114001,-0.0235222
187,0.8,-10.0,0.24977399999999997,0.17008399999999999,1.0352,0.0007068939999999999,-0.026601299999999998
188,1.2,-10.0,0.255793,0.166298,1.10466,-0.000110743,-0.0271505
189,1.6,-10.0,0.262239,0.162072,1.16706,0.000148447,-0.026216399999999997
190,2.0,-10.0,0.269068,0.15759700000000001,1.22079,-0.00020061099999999998,-0.024705
191,2.6,-10.0,0.279823,0.150753,1.27332,-0.000835343,-0.0208013
192,3.0,-10.0,0.287223,0.146241,1.29311,-0.000542706,-0.0170912
193,3.4,-10.0,0.294713,0.141853,1.3003,-0.000505658,-0.0140388
194,3.8,-10.0,0.30222,0.137623,1.29674,-0.000496005,-0.0112776
195,4.2,-10.0,0.309684,0.13355999999999998,1.2846,-0.00045845,-0.00880932
196,4.6,-10.0,0.317056,0.129656,1.2658399999999999,-0.000390528,-0.00672972
197,5.0,-10.0,0.324301,0.125894,1.2421200000000001,-0.000301594,-0.00508722
198,5.4,-10.0,0.331391,0.122249,1.21485,-0.000193773,-0.00390464
199,5.8,-10.0,0.338309,0.118691,1.18541,-9.865110000000001e-05,-0.00317565
200,6.2,-10.0,0.345043,0.115185,1.15498,-5.36246e-06,-0.00281353
201,6.6,-10.0,0.351592,0.111697,1.12485,1.83816e-05,-0.00263916
202,7.0,-10.0,0.357962,0.10819000000000001,1.09633,7.61516e-05,-0.00281563
203,7.6,-10.0,0.367208,0.102825,1.05831,0.000297502,-0.00396477
204,8.0,-10.0,0.373199,0.0991381,1.03748,0.00037836300000000005,-0.00522384
205,8.4,-10.0,0.379078,0.09533989999999999,1.02163,0.000412001,-0.0066218
206,8.8,-10.0,0.38488,0.0914196,1.0115399999999999,0.00047620599999999996,-0.0082078
207,9.2,-10.0,0.390644,0.0873836,1.00747,0.00048049599999999996,-0.00981077
208,9.6,-10.0,0.396408,0.0832622,1.00821,0.000220868,-0.0108615
209,10.0,-10.0,0.40219499999999997,0.079111,1.0097200000000002,-0.00018995,-0.0106315
210,10.0,-9.6,0.40626,0.077356,1.01007,-0.00172443,-0.0109596
211,10.0,-9.2,0.41035299999999997,0.07557799999999999,1.01029,-0.00277273,-0.010303299999999998
212,10.0,-8.8,0.414529,0.073796,1.01032,0.000674315,-0.00922567
213,10.0,-8.4,0.418822,0.07204769999999999,1.0105600000000001,0.010446899999999999,-0.00783826
214,10.0,-8.0,0.42323900000000003,0.0703758,1.01083,0.026896299999999998,-0.00593815
215,10.0,-7.6,0.427775,0.0688034,1.01095,0.0473093,-0.00455225
216,10.0,-7.0,0.43476899999999996,0.06669630000000001,1.01119,0.0876822,-0.00369548
217,10.0,-6.6,0.439528,0.0655121,1.01162,0.119269,-0.00272064
218,10.0,-6.2,0.444328,0.0645249,1.01204,0.154099,-0.00147434
219,10.0,-5.8,0.449137,0.0637522,1.01242,0.191716,-0.000225136
220,10.0,-5.4,0.45392200000000005,0.0632097,1.01281,0.231652,0.000949595
221,10.0,-5.0,0.458646,0.06291000000000001,1.01322,0.273485,0.00200128
222,10.0,-4.6,0.463271,0.0628635,1.01365,0.316855,0.00292974
223,10.0,-4.2,0.46776,0.0630785,1.01411,0.36154400000000003,0.00376807
224,10.0,-3.8,0.472075,0.06356469999999999,1.01465,0.407837,0.00475558
225,10.0,-3.4,0.47617,0.0643361,1.01537,0.455391,0.00603989
226,10.0,-3.0,0.48,0.0654173,1.0159,0.5048199999999999,0.00886184
227,10.0,-2.6,0.483508,0.0667865,1.01621,0.554035,0.0101838
228,10.0,-2.0,0.488059,0.06939669999999999,1.01662,0.633904,0.0102009
229,10.0,-1.6,0.49053,0.07154010000000001,1.0173299999999998,0.6864520000000001,0.010333
230,10.0,-1.2,0.492458,0.07400219999999999,1.01783,0.736887,0.010672399999999999
231,10.0,-0.8,0.49376499999999995,0.0767723,1.0181,0.784522,0.010617200000000002
232,10.0,-0.4,0.49437200000000003,0.07982689999999999,1.0183200000000001,0.827617,0.00981081
233,10.0,0.0,0.49419799999999997,0.08312939999999999,1.01847,0.8639190000000001,0.00814755
234,10.0,0.4,0.493167,0.0866278,1.0185899999999999,0.890776,0.00567875
235,10.0,0.8,0.49121400000000004,0.09025219999999999,1.01868,0.905689,0.00267879
236,10.0,1.2,0.4883,0.0939196,1.01865,0.9067459999999999,-0.000514302
237,10.0,1.6,0.484389,0.0975411,1.01816,0.890416,-0.00488001
238,10.0,2.0,0.479495,0.101013,1.0182,0.8559030000000001,-0.00870924
239,10.0,2.6,0.470396,0.10575699999999999,1.0185799999999998,0.7812979999999999,-0.011718700000000002
240,10.0,3.0,0.46324099999999996,0.10844100000000001,1.01759,0.716134,-0.0110374
241,10.0,3.4,0.45536000000000004,0.110677,1.017,0.641266,-0.0110126
242,10.0,3.8,0.44686400000000004,0.112419,1.01643,0.559416,-0.010277
243,10.0,4.2,0.437881,0.11364500000000001,1.0158200000000002,0.475199,-0.00842472
244,10.0,4.6,0.42854,0.11435799999999999,1.01516,0.39261,-0.00553318
245,10.0,5.0,0.418962,0.114579,1.01437,0.31483,-0.00193
246,10.0,5.4,0.409256,0.114347,1.01359,0.243939,0.00198184
247,10.0,5.8,0.399511,0.11371300000000001,1.01282,0.181531,0.00593236
248,10.0,6.2,0.38979899999999995,0.11273299999999999,1.01211,0.128531,0.00963052
249,10.0,6.6,0.380171,0.11146700000000001,1.01146,0.0855395,0.0126929
250,10.0,7.0,0.370665,0.109981,1.01091,0.052414999999999996,0.0153283
251,10.0,7.6,0.356662,0.10746199999999999,1.01041,0.0186136,0.018733
252,10.0,8.0,0.347499,0.10566099999999999,1.01011,0.00520009,0.020479400000000002
253,10.0,8.4,0.338458,0.103808,1.0099,-0.00197653,0.021715400000000003
254,10.0,8.8,0.329521,0.101937,1.00977,-0.00428014,0.0225642
255,10.0,9.2,0.320658,0.10007100000000001,1.00968,-0.00332664,0.023036900000000003
256,10.0,9.6,0.311835,0.0982237,1.0095299999999998,-0.0009948119999999999,0.0230108
257,-1.91803,-6.19476,0.184176,0.148558,3.78555,0.18948800000000002,0.20643899999999998
258,-1.7120799999999998,2.8454900000000003,0.121643,-0.023881700000000002,1.9717799999999999,0.519065,0.5965699999999999
259,1.27381,-2.88346,0.38855500000000004,0.119059,-0.06484830000000001,-0.6608310000000001,0.08085149999999999
260,-0.052436800000000006,0.919501,0.158676,0.00143926,0.704116,-0.654737,-0.265852
261,4.1786900000000005,2.87469,0.402024,0.027242400000000003,0.338571,-0.7129989999999999,-0.24438400000000002
262,-3.7202699999999997,-0.31006300000000003,0.0643234,-0.0175277,1.25482,0.271923,0.502352
263,-4.17497,-0.43644399999999994,0.05405359999999999,-0.011003299999999999,0.9304100000000001,0.10980799999999999,0.33369499999999996
264,-4.6169400000000005,-0.296879,0.0514316,-0.00568166,0.949048,-0.093638,0.210898
265,-5.036969999999999,-0.393225,0.0440606,-0.000559725,0.836103,-0.174551,0.20386500000000002
266,-5.32907,-0.339929,0.041241,0.00164087,0.8213940000000001,-0.20044700000000001,0.19734000000000002
267,-5.77923,-0.320432,0.03596919999999999,0.00439833,0.77342,-0.19320199999999998,0.20051300000000002
268,-6.34094,-0.262574,0.0302015,0.00621291,0.7196819999999999,-0.14321099999999998,0.197963
269,-6.78055,-0.39310900000000004,0.0245002,0.00754902,0.636133,-0.08752760000000001,0.20669899999999997
270,-7.155,-0.42313199999999995,0.020855099999999998,0.00776131,0.599118,-0.0400823,0.198553
271,-7.48371,-0.41896300000000003,0.018086900000000003,0.00756061,0.5769890000000001,-0.00158494,0.187551
272,-8.04722,-0.360681,0.013866100000000001,0.00669748,0.558052,0.054302699999999995,0.165176
273,-8.42084,-0.36777600000000005,0.0110089,0.0059322,0.542333,0.0860403,0.153579
274,-8.80526,-0.38295500000000005,0.00817885,0.00492024,0.5288689999999999,0.11214400000000001,0.144519
275,-9.20346,-0.393598,0.00537802,0.00360551,0.519253,0.132117,0.138942
276,-9.60497,-0.39723800000000004,0.00264361,0.00197312,0.5135029999999999,0.145425,0.139707
277,-9.613660000000001,-0.791954,0.00232625,0.00194732,0.461848,0.141717,0.14091700000000001
278,-9.21884,-0.789718,0.00470113,0.00361842,0.46203500000000003,0.136522,0.142242
279,-8.82599,-0.789049,0.00708845,0.00503167,0.464369,0.123275,0.150148
280,-8.43882,-0.779354,0.00951661,0.0062286,0.470817,0.100798,0.16347799999999998
281,-7.878080000000001,-0.96959,0.0122271,0.00785624,0.44836800000000004,0.0631482,0.191669
282,-7.452260000000001,-0.810593,0.0159035,0.00846319,0.491745,0.0114415,0.207767
283,-7.00448,-0.873001,0.018631900000000003,0.00915575,0.494533,-0.0425389,0.23138899999999998
284,-6.65805,-0.766683,0.022234200000000003,0.00887746,0.5390520000000001,-0.0933005,0.23870500000000003
285,-6.15344,-0.7248180000000001,0.0270384,0.00801458,0.588626,-0.16179200000000002,0.244956
286,-5.818280000000001,-0.811864,0.0289835,0.00737549,0.579581,-0.198122,0.24994
287,-5.43754,-0.843433,0.0320183,0.00546172,0.579401,-0.215677,0.23964699999999997
288,-4.92634,-0.8197209999999999,0.0371965,0.00063486,0.586672,-0.151749,0.222135
289,-4.6378,-0.868093,0.0384853,-0.00297749,0.519403,-0.0434915,0.224036
290,9.60155,2.26485e-06,0.48980100000000004,0.082339,1.01304,0.760975,0.0290722
291,9.19843,-0.0055736,0.485187,0.08118510000000001,0.999092,0.6354770000000001,0.051208000000000004
292,8.792810000000001,-0.023625599999999997,0.48045,0.0797718,0.978866,0.521497,0.06950049999999999
293,8.359,-0.090132,0.475329,0.0780358,0.955519,0.40818899999999997,0.0904698
294,7.845960000000001,0.0553596,0.469134,0.07617310000000001,0.910802,0.293952,0.098336
295,7.45432,0.0755204,0.464503,0.0744921,0.877921,0.204541,0.11065
296,7.133660000000001,-0.050054699999999994,0.46064700000000003,0.0733808,0.8660629999999999,0.125915,0.13263699999999998
297,6.78158,-0.00805566,0.456528,0.0719334,0.839938,0.0438217,0.145819
298,6.261480000000001,0.0158935,0.450363,0.0700231,0.808541,-0.0895345,0.167413
299,5.82656,0.0743419,0.445283,0.06851180000000001,0.787646,-0.21390399999999998,0.183146
300,5.40713,0.07115319999999999,0.440043,0.0678535,0.799323,-0.347452,0.192998
