ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          U-U1,          U-U2,         S-S11,         S-S22,         S-S12
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           315,       6.46597,       1.44150,            0.,NA,NA,"",   160.580E-03,  -6.29728E-03,   875.839E-03,  -176.679E-03,  -268.515E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           316,       6.69904,       1.44737,            0.,NA,NA,"",   163.595E-03,  -5.67644E-03,   879.187E-03,  -129.759E-03,  -253.817E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           317,       6.93191,       1.41803,            0.,NA,NA,"",   166.982E-03,  -4.96203E-03,   878.327E-03,  -82.9753E-03,  -235.910E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           318,       7.12787,       1.45512,            0.,NA,NA,"",   169.136E-03,  -4.70980E-03,   894.537E-03,  -50.8240E-03,  -223.215E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           319,       7.30359,       1.46833,            0.,NA,NA,"",   171.295E-03,  -4.39165E-03,   904.114E-03,  -22.0266E-03,  -211.226E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           320,       7.47772,       1.53913,            0.,NA,NA,"",   172.888E-03,  -4.29960E-03,   925.341E-03,   1.56692E-03,  -202.083E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           321,       7.77245,       1.42867,            0.,NA,NA,"",   177.791E-03,  -3.25793E-03,   925.670E-03,   56.2260E-03,  -176.685E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           322,       7.90831,       1.43426,            0.,NA,NA,"",   179.520E-03,  -2.97597E-03,   934.273E-03,   77.4422E-03,  -168.094E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           323,       8.08549,       1.48981,            0.,NA,NA,"",   181.374E-03,  -2.72003E-03,   949.268E-03,   101.151E-03,  -159.496E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           324,       8.29950,       1.48143,            0.,NA,NA,"",   184.270E-03,  -2.15469E-03,   959.344E-03,   135.185E-03,  -145.857E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           325,       8.59936,       1.49380,            0.,NA,NA,"",   188.136E-03,  -1.32468E-03,   975.385E-03,   183.387E-03,  -126.665E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           326,       8.76455,       1.50254,            0.,NA,NA,"",   190.252E-03,  -810.258E-06,   983.713E-03,   211.412E-03,  -115.356E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           327,       8.99416,       1.48658,            0.,NA,NA,"",   193.405E-03,   22.9913E-06,   992.994E-03,   252.716E-03,  -98.4784E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           328,       9.20052,       1.48466,            0.,NA,NA,"",   196.132E-03,   845.295E-06,       1.00041,   292.109E-03,  -82.1653E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           329,       9.40600,       1.47995,            0.,NA,NA,"",   198.851E-03,   1.76374E-03,       1.00682,   333.259E-03,  -64.1923E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           330,       9.61876,       1.43853,            0.,NA,NA,"",   201.898E-03,   2.80574E-03,       1.01138,   385.730E-03,  -42.2117E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           331,       9.81380,       1.50597,            0.,NA,NA,"",   203.924E-03,   4.02853E-03,       1.01416,   423.886E-03,  -20.6957E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           332,       4.16984,       1.22259,            0.,NA,NA,"",   133.866E-03,  -30.8115E-03,   982.245E-03,   207.888E-03,  -433.411E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           333,       4.37714,       1.26964,            0.,NA,NA,"",   134.988E-03,  -27.1040E-03,   923.704E-03,   72.2692E-03,  -294.472E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           334,       4.67849,       1.28759,            0.,NA,NA,"",   138.368E-03,  -21.4655E-03,   890.162E-03,  -145.840E-03,  -190.612E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           335,       4.80310,       1.26561,            0.,NA,NA,"",   140.566E-03,  -19.0365E-03,   873.947E-03,  -226.427E-03,  -181.503E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           336,       5.01136,       1.28705,            0.,NA,NA,"",   142.925E-03,  -15.7493E-03,   889.717E-03,  -332.184E-03,  -196.565E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           337,       5.19871,       1.25259,            0.,NA,NA,"",   146.311E-03,  -12.8585E-03,   865.485E-03,  -384.565E-03,  -229.278E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           338,       5.40073,       1.29466,            0.,NA,NA,"",   148.309E-03,  -11.0245E-03,   876.220E-03,  -383.966E-03,  -259.821E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           339,       5.57503,       1.25223,            0.,NA,NA,"",   151.537E-03,  -9.12372E-03,   837.575E-03,  -368.814E-03,  -283.611E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           340,       5.81295,       1.25402,            0.,NA,NA,"",   154.683E-03,  -7.58241E-03,   817.451E-03,  -319.365E-03,  -295.926E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           341,       6.00643,       1.19021,            0.,NA,NA,"",   158.158E-03,  -6.18607E-03,   781.969E-03,  -269.759E-03,  -294.945E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           342,       6.32297,       1.26513,            0.,NA,NA,"",   161.045E-03,  -5.62144E-03,   814.932E-03,  -195.406E-03,  -276.563E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           343,       6.48673,       1.24852,            0.,NA,NA,"",   163.297E-03,  -5.08208E-03,   814.652E-03,  -158.084E-03,  -263.907E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           344,       6.68809,       1.21718,            0.,NA,NA,"",   166.138E-03,  -4.46449E-03,   813.944E-03,  -113.224E-03,  -245.988E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           345,       6.89651,       1.18418,            0.,NA,NA,"",   169.019E-03,  -3.92305E-03,   819.486E-03,  -70.9602E-03,  -226.273E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           346,       7.09744,       1.23838,            0.,NA,NA,"",   170.933E-03,  -3.82146E-03,   847.308E-03,  -39.4291E-03,  -213.382E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           347,       7.30945,       1.26055,            0.,NA,NA,"",   173.366E-03,  -3.54772E-03,   868.992E-03,  -6.16215E-03,  -198.892E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           348,       7.48265,       1.31081,            0.,NA,NA,"",   175.095E-03,  -3.43140E-03,   890.358E-03,   18.8031E-03,  -189.389E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           349,       7.74393,       1.28127,            0.,NA,NA,"",   178.670E-03,  -2.86021E-03,   904.868E-03,   61.6588E-03,  -169.435E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           350,       7.93419,       1.22323,            0.,NA,NA,"",   181.547E-03,  -2.34857E-03,   913.168E-03,   95.4493E-03,  -152.276E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           351,       8.13780,       1.23381,            0.,NA,NA,"",   184.068E-03,  -1.98545E-03,   929.639E-03,   125.825E-03,  -140.594E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           352,       8.31627,       1.33959,            0.,NA,NA,"",   185.595E-03,  -1.81815E-03,   950.113E-03,   147.115E-03,  -136.828E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           353,       8.56966,       1.24301,            0.,NA,NA,"",   189.575E-03,  -1.04244E-03,   961.504E-03,   194.699E-03,  -114.799E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           354,       8.73270,       1.25012,            0.,NA,NA,"",   191.650E-03,  -623.358E-06,   972.173E-03,   222.444E-03,  -104.834E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           355,       8.96911,       1.29059,            0.,NA,NA,"",   194.460E-03,   46.0341E-06,   986.269E-03,   262.680E-03,  -91.7003E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           356,       9.10179,       1.22452,            0.,NA,NA,"",   196.614E-03,   498.565E-06,   991.459E-03,   292.544E-03,  -79.6056E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           357,       9.37483,       1.19938,            0.,NA,NA,"",   200.304E-03,   1.47005E-03,       1.00286,   351.519E-03,  -58.3332E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           358,       9.58057,       1.25445,            0.,NA,NA,"",   202.613E-03,   2.39111E-03,       1.00968,   394.108E-03,  -42.5477E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           359,       9.79553,       1.31060,            0.,NA,NA,"",   204.998E-03,   3.56414E-03,       1.01415,   442.787E-03,  -21.1557E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           360,       4.45849,       1.04687,            0.,NA,NA,"",   142.869E-03,  -24.9623E-03,   676.424E-03,   137.843E-03,  -307.306E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           361,       4.60968,       1.02929,            0.,NA,NA,"",   144.753E-03,  -21.5899E-03,   640.181E-03,  -17.3975E-03,  -215.620E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           362,       4.83168,       1.07108,            0.,NA,NA,"",   145.815E-03,  -17.1188E-03,   714.233E-03,  -249.831E-03,  -170.255E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           363,       4.97287,       1.06144,            0.,NA,NA,"",   147.671E-03,  -14.4550E-03,   724.005E-03,  -349.629E-03,  -183.857E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           364,       5.42127,       1.07220,            0.,NA,NA,"",   152.922E-03,  -8.77474E-03,   738.573E-03,  -413.315E-03,  -278.993E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           365,       5.58389,       1.06165,            0.,NA,NA,"",   155.108E-03,  -7.38714E-03,   722.986E-03,  -380.769E-03,  -297.757E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           366,       5.81731,       1.05717,            0.,NA,NA,"",   157.934E-03,  -6.02755E-03,   715.893E-03,  -316.428E-03,  -301.575E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           367,       6.05267,       1.06536,            0.,NA,NA,"",   160.523E-03,  -5.15404E-03,   724.454E-03,  -249.697E-03,  -291.165E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           368,       6.23424,       1.05777,            0.,NA,NA,"",   162.693E-03,  -4.58883E-03,   730.811E-03,  -200.667E-03,  -276.381E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           369,       6.48436,       1.04636,            0.,NA,NA,"",   165.670E-03,  -3.97442E-03,   745.168E-03,  -140.912E-03,  -252.642E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           370,       6.89021,   985.505E-03,            0.,NA,NA,"",   170.856E-03,  -3.07819E-03,   769.536E-03,  -53.6580E-03,  -206.938E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           371,       7.07243,       1.04069,            0.,NA,NA,"",   172.458E-03,  -3.06083E-03,   803.975E-03,  -26.8084E-03,  -197.252E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           372,       7.27691,       1.04430,            0.,NA,NA,"",   174.831E-03,  -2.81148E-03,   826.159E-03,   5.99142E-03,  -181.382E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           373,       7.48327,       1.05219,            0.,NA,NA,"",   177.236E-03,  -2.56987E-03,   851.410E-03,   37.1142E-03,  -167.121E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           374,       7.65095,       1.07360,            0.,NA,NA,"",   179.120E-03,  -2.40200E-03,   871.034E-03,   61.3619E-03,  -157.817E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           375,       7.95178,       1.03393,            0.,NA,NA,"",   183.100E-03,  -1.86436E-03,   896.737E-03,   110.345E-03,  -134.824E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           376,       8.08888,   996.517E-03,            0.,NA,NA,"",   185.041E-03,  -1.57539E-03,   906.909E-03,   132.137E-03,  -123.779E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           377,       8.33074,       1.07718,            0.,NA,NA,"",   187.586E-03,  -1.31295E-03,   934.832E-03,   165.158E-03,  -117.284E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           378,       8.59249,       1.00296,            0.,NA,NA,"",   191.365E-03,  -704.032E-06,   952.698E-03,   213.494E-03,  -96.4871E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           379,       8.78903,       1.13191,            0.,NA,NA,"",   193.134E-03,  -371.636E-06,   970.923E-03,   240.339E-03,  -94.4670E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           380,       8.96993,       1.05419,            0.,NA,NA,"",   195.922E-03,   137.592E-06,   980.108E-03,   277.481E-03,  -79.0944E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           381,       9.16143,       1.05192,            0.,NA,NA,"",   198.403E-03,   673.381E-06,   991.438E-03,   316.458E-03,  -67.3184E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           382,       9.34271,       1.01896,            0.,NA,NA,"",   200.911E-03,   1.21826E-03,   999.568E-03,   358.053E-03,  -53.6683E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           383,       9.62063,       1.05664,            0.,NA,NA,"",   204.260E-03,   2.27011E-03,       1.00994,   422.524E-03,  -34.1808E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           384,       9.76593,       1.09231,            0.,NA,NA,"",   205.906E-03,   2.96048E-03,       1.01327,   457.917E-03,  -21.5668E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           385,       4.80593,   812.479E-03,            0.,NA,NA,"",   152.514E-03,  -16.0953E-03,   371.028E-03,  -220.202E-03,  -90.9980E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           386,       5.00314,   853.155E-03,            0.,NA,NA,"",   153.010E-03,  -12.1876E-03,   521.613E-03,  -427.444E-03,  -154.581E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           387,       5.18143,   865.203E-03,            0.,NA,NA,"",   154.447E-03,  -9.47439E-03,   571.801E-03,  -471.231E-03,  -221.224E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           388,       5.45366,   769.150E-03,            0.,NA,NA,"",   158.997E-03,  -5.83048E-03,   503.741E-03,  -443.918E-03,  -285.061E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           389,       5.62292,   882.878E-03,            0.,NA,NA,"",   158.660E-03,  -5.65140E-03,   605.048E-03,  -375.252E-03,  -299.854E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           390,       5.80431,   860.987E-03,            0.,NA,NA,"",   160.852E-03,  -4.63386E-03,   599.142E-03,  -312.155E-03,  -296.726E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           391,       6.00449,   858.577E-03,            0.,NA,NA,"",   162.858E-03,  -3.97051E-03,   616.726E-03,  -246.852E-03,  -281.669E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           392,       6.25882,   925.982E-03,            0.,NA,NA,"",   164.597E-03,  -3.77190E-03,   678.293E-03,  -181.628E-03,  -263.132E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           393,       6.48707,   809.358E-03,            0.,NA,NA,"",   168.181E-03,  -2.82646E-03,   662.066E-03,  -115.075E-03,  -222.606E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           394,       6.67741,   817.416E-03,            0.,NA,NA,"",   170.040E-03,  -2.64093E-03,   696.387E-03,  -76.6411E-03,  -203.672E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           395,       6.86945,   791.215E-03,            0.,NA,NA,"",   172.251E-03,  -2.35112E-03,   721.928E-03,  -39.4171E-03,  -181.515E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           396,       7.04607,   862.444E-03,            0.,NA,NA,"",   173.614E-03,  -2.43829E-03,   764.011E-03,  -16.1075E-03,  -176.782E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           397,       7.29955,   801.742E-03,            0.,NA,NA,"",   176.859E-03,  -2.00552E-03,   789.738E-03,   27.0577E-03,  -149.427E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           398,       7.51964,   828.225E-03,            0.,NA,NA,"",   179.202E-03,  -1.87779E-03,   824.767E-03,   58.1442E-03,  -137.924E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           399,       7.71118,   873.981E-03,            0.,NA,NA,"",   181.180E-03,  -1.79554E-03,   854.861E-03,   83.6020E-03,  -132.141E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           400,       7.95721,   863.850E-03,            0.,NA,NA,"",   184.200E-03,  -1.48937E-03,   882.436E-03,   120.083E-03,  -117.289E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           401,       8.16940,   830.711E-03,            0.,NA,NA,"",   186.974E-03,  -1.15828E-03,   903.735E-03,   153.378E-03,  -102.775E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           402,       8.31586,   784.371E-03,            0.,NA,NA,"",   189.014E-03,  -893.250E-06,   915.849E-03,   177.820E-03,  -91.1469E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           403,       8.61699,   812.599E-03,            0.,NA,NA,"",   192.656E-03,  -482.411E-06,   945.837E-03,   226.119E-03,  -80.2998E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           404,       8.75063,   773.310E-03,            0.,NA,NA,"",   194.520E-03,  -233.096E-06,   956.244E-03,   252.291E-03,  -70.9513E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           405,       8.98650,   800.092E-03,            0.,NA,NA,"",   197.404E-03,   198.416E-06,   975.683E-03,   295.896E-03,  -61.7108E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           406,       9.20725,   860.465E-03,            0.,NA,NA,"",   199.951E-03,   718.733E-06,   990.276E-03,   338.108E-03,  -54.4045E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           407,       9.42686,   838.774E-03,            0.,NA,NA,"",   202.849E-03,   1.28186E-03,       1.00154,   389.724E-03,  -40.6244E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           408,       9.61141,   839.057E-03,            0.,NA,NA,"",   205.187E-03,   1.84164E-03,       1.00873,   436.011E-03,  -29.0855E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           409,       9.80582,   892.196E-03,            0.,NA,NA,"",   207.392E-03,   2.65357E-03,       1.01428,   487.771E-03,  -14.7132E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           410,       4.99933,   595.150E-03,            0.,NA,NA,"",   159.039E-03,  -9.98929E-03,   191.596E-03,  -579.631E-03,  -24.4906E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           411,       5.17978,   686.047E-03,            0.,NA,NA,"",   158.269E-03,  -7.79008E-03,   386.358E-03,  -551.853E-03,  -190.045E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           412,       5.40533,   585.278E-03,            0.,NA,NA,"",   161.825E-03,  -4.61400E-03,   331.094E-03,  -488.346E-03,  -253.098E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           413,       5.59818,   670.939E-03,            0.,NA,NA,"",   161.884E-03,  -4.15658E-03,   438.642E-03,  -387.255E-03,  -282.491E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           414,       5.78135,   649.758E-03,            0.,NA,NA,"",   163.620E-03,  -3.30477E-03,   454.469E-03,  -304.590E-03,  -271.959E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           415,       5.97088,   619.873E-03,            0.,NA,NA,"",   165.481E-03,  -2.67076E-03,   481.003E-03,  -230.972E-03,  -245.381E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           416,       6.18238,   621.431E-03,            0.,NA,NA,"",   167.160E-03,  -2.35276E-03,   531.747E-03,  -166.476E-03,  -220.332E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           417,       6.48899,   606.327E-03,            0.,NA,NA,"",   169.944E-03,  -1.97843E-03,   599.454E-03,  -92.3974E-03,  -182.374E-03
E:/Wei/20200707-PINN/FE/Job-CH-ellip-2.odb,Step-1,Increment      1: Step Time =    1.000,"PART-1-1",           418,       6.67827,   602.898E-03,            0.,NA,NA,"",   171.712E-03,  -1.82651E-03,   640.810E-03,  -56.0316E-03,  -163.552E-03
